"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"offsides",760431,"2026-06-17","Austria","Jordan",3,0,1.59863945578231,1.59863945578231,1.45539349405943,1.9829401429141,1.9829401429141,2.1213240431486,2,0.276014226884928,0.328173474122435
"offsides",760431,"2026-06-17","Jordan","Austria",1,0,1.59863945578231,1.59863945578231,1.26060520380109,1.12948652841689,1.12948652841689,1.0290132776776,2,0.225273103896153,0.128994604654094
"offsides",760434,"2026-06-17","Ghana","Panama",4,3,1.37414965986395,1.59863945578231,1.12220874689491,3.28086304772202,2.90008157666857,3.83906722235688,1,0.0640366745612358,0.105989261798454
"offsides",760434,"2026-06-17","Panama","Ghana",1,3,1.62414965986395,1.59863945578231,1.61809544507428,1.13916526728184,1.12948652841689,1.13684563863869,2,0.233129362022071,0.231259610028522
"offsides",760435,"2026-06-17","Portugal","DR Congo",3,9,1.85665694849368,1.59863945578231,1.74126301429659,1.79208382456302,1.9829401429141,1.86919032293841,2,0.199087706938303,0.230918950893206
"offsides",760435,"2026-06-17","DR Congo","Portugal",2,0,1.59863945578231,1.59863945578231,1.12012367004243,1.35348078161141,1.35348078161141,1.5863926528185,2,0.276014226884928,0.478404583130895
"offsides",760436,"2026-06-17","Uzbekistan","Colombia",0,0,1.59863945578231,1.59863945578231,1.1558778488676,1.59863945578231,1.59863945578231,1.1558778488676,2,0.225273103896153,0.103278953811081
"offsides",760436,"2026-06-17","Colombia","Uzbekistan",3,4,1.66591080876795,1.59863945578231,1.59936533489181,1.92655425952246,1.9829401429141,1.98230414953845,2,0.253921507504745,0.27576780784679
"offsides",760437,"2026-06-17","England","Croatia",0,12,1.58783513405362,1.59863945578231,1.42532408067747,1.58783513405362,1.59863945578231,1.42532408067747,2,0.221963895213541,0.17378730170066
"offsides",760437,"2026-06-17","Croatia","England",1,14,1.42069459362692,1.59863945578231,1.15498310149043,1.06954869116734,1.12948652841689,1.01089738836792,1,0.0583445581240781,0.0992646063507543
"offsides",760438,"2026-06-18","Czech Republic","South Africa",2,1,1.67105263157895,1.60526315789474,1.60116521309895,1.33729231979437,1.35183492956083,1.35284914889637,2,0.252294055298754,0.275157554708884
"offsides",760438,"2026-06-18","South Africa","Czech Republic",3,1,1.50438596491228,1.60526315789474,1.31744818098841,2.07099097950584,1.97715951378202,2.2821176421911,2,0.309534795461751,0.385211384271189
"offsides",760439,"2026-06-18","Switzerland","Bosnia and Herzegovina",3,9,1.35902255639098,1.60526315789474,1.53052474573128,2.23048482716767,1.97715951378202,2.04545227195111,1,0.0660036580968405,0.0468385127969365
"offsides",760439,"2026-06-18","Bosnia and Herzegovina","Switzerland",1,1,1.33771929824561,1.60526315789474,1.16388000590356,1.04675315059264,1.13197545344781,1.01212074961994,1,0.068876612728234,0.0975139326895856
"offsides",760440,"2026-06-18","Canada","Qatar",1,4,1.89181286549708,1.60526315789474,1.91384987066922,1.25427730805878,1.13197545344781,1.26473301819173,2,0.318005621168389,0.325098331894157
"offsides",760440,"2026-06-18","Qatar","Canada",1,4,1.66959064327485,1.60526315789474,1.2671859457599,1.15701217068145,1.13197545344781,1.03038729452629,2,0.247259187157439,0.130688228789556
"offsides",760441,"2026-06-18","Mexico","South Korea",3,8,2.15587044534413,1.60526315789474,1.85328170499881,1.64304623170538,1.97715951378202,1.79416728765286,2,0.133558968514511,0.199962826854079
"offsides",760441,"2026-06-18","South Korea","Mexico",6,8,1.38663967611336,1.60526315789474,1.29531934310659,6.00459096167764,5.34478814322329,6.3220269846469,1,0.0624568505276911,0.0749721411178459
"offsides",760442,"2026-06-19","United States","Australia",1,5,1.51410256410256,1.62820512820513,1.47544379965484,1.09927966758884,1.14072686843613,1.08648497399678,2,0.199704875929881,0.188288648737295
"offsides",760442,"2026-06-19","Australia","United States",0,8,1.01084812623274,1.62820512820513,1.37887149035596,1.01084812623274,1.62820512820513,1.37887149035596,1,0.404610224939287,0.559709536150759
"offsides",760443,"2026-06-19","Turkey","Paraguay",2,1,1.85683760683761,1.62820512820513,1.71105243218727,1.31223512870206,1.34639578922707,1.32998233551165,2,0.199040959001851,0.239924487000257
"offsides",760443,"2026-06-19","Paraguay","Turkey",3,1,1.52350427350427,1.62820512820513,1.4893455553885,2.05222436924238,1.95752981812618,2.08609462792098,2,0.302488654969042,0.315167379673501
"offsides",760444,"2026-06-19","Brazil","Haiti",8,11,1.5713141025641,1.62820512820513,1.8163724150923,8.56061878717357,8.33298195279838,7.64624464948352,2,0.285419851165683,0.209748628639835
"offsides",760444,"2026-06-19","Haiti","Brazil",4,1,1.85683760683761,1.62820512820513,1.33473915452942,2.55939211979457,2.85634591947708,3.35784945329528,2,0.199040959001851,0.377691346131626
"offsides",760445,"2026-06-19","Scotland","Morocco",1,1,1.52350427350427,1.62820512820513,1.42641914398118,1.10249114900762,1.14072686843613,1.07125193531742,2,0.202509282491464,0.174100273985088
"offsides",760445,"2026-06-19","Morocco","Scotland",0,11,1.8838141025641,1.62820512820513,1.9382670111727,1.8838141025641,1.62820512820513,1.9382670111727,2,0.31543237686952,0.332960219178986
"offsides",760446,"2026-06-20","Ecuador","Curaçao",1,4,1.69270833333333,1.646875,2.12439417844585,1.16637852303138,1.14799544725241,1.37090750921213,2,0.254506703914347,0.392650362296245
"offsides",760446,"2026-06-20","Curaçao","Ecuador",2,1,1.5390625,1.646875,1.30714588992267,1.3698627509232,1.34226307506477,1.46460096970493,2,0.296847968094142,0.389742369338353
"offsides",760447,"2026-06-20","Netherlands","Sweden",3,6,1.47585227272727,1.646875,1.72912185711034,2.09990483713177,1.94199581098528,1.87804027856045,1,0.0522505665332409,0.0314850101640132
"offsides",760447,"2026-06-20","Sweden","Netherlands",3,6,1.65767045454545,1.646875,1.52425698245999,1.93319009538797,1.94199581098528,2.05149525155657,2,0.25654762249427,0.302213833317647
"offsides",760448,"2026-06-20","Germany","Ivory Coast",0,7,2.26953125,1.646875,2.15521483421571,2.26953125,1.646875,2.15521483421571,2,0.438322418859352,0.402436829784515
"offsides",760448,"2026-06-20","Ivory Coast","Germany",1,1,1.37239583333333,1.646875,1.44273645284997,1.0558378373797,1.14799544725241,1.07619482809626,1,0.064261687401574,0.055828381732836
"offsides",760449,"2026-06-21","Tunisia","Japan",1,7,2.18634969325153,1.64723926380368,1.69234793163433,1.40411634682546,1.14813855066152,1.16623105823631,2,0.4122795715994,0.254393438223528
"offsides",760449,"2026-06-21","Japan","Tunisia",1,9,1.58829973707274,1.64723926380368,2.00107767465623,1.12563564075383,1.14813855066152,1.30739180188887,2,0.222105965312889,0.353175572278541
"offsides",760450,"2026-06-21","Uruguay","Cape Verde",3,9,1.37401402278703,1.64723926380368,1.76155785080712,2.21256429333192,1.94169659360527,1.85472163989571,1,0.0640540484123735,0.0295073556805515
