"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"corners",760416,"2026-06-12","Canada","Bosnia and Herzegovina",9,3,4.29086538461539,4.46538461538462,3.76724289578424,3.98429695912457,3.80001393932481,4.63197971708298,4,0.143488372408161,0.230601134365881
"corners",760416,"2026-06-12","Bosnia and Herzegovina","Canada",4,0,4.46538461538462,4.46538461538462,2.18069955520102,1.65801704300311,1.65801704300311,2.24017049672573,4,0.121222236775024,0.677549915589199
"corners",760417,"2026-06-12","United States","Paraguay",3,4,4.92521367521368,4.46538461538462,2.91620109393793,1.93387016590242,1.76807803256558,1.49711524109269,5,0.298430053684304,0.0291924644064506
"corners",760417,"2026-06-12","Paraguay","United States",1,0,4.46538461538462,4.46538461538462,3.04028114722126,2.96902926470225,2.96902926470225,1.92833115344081,4,0.424882558815987,0.130893425381509
"corners",760418,"2026-06-13","Haiti","Scotland",4,0,4.46212121212121,4.46212121212121,2.93473826063964,1.65767799820829,1.65767799820829,1.80631900840477,4,0.121610570586362,0.438045091326901
"corners",760418,"2026-06-13","Scotland","Haiti",3,0,4.46212121212121,4.46212121212121,3.90321919054842,1.76700789815362,1.76700789815362,1.60957372139639,4,0.424156427043255,0.299643727579928
"corners",760419,"2026-06-13","Brazil","Morocco",6,10,6.62070707070707,4.46212121212121,4.38594311988323,1.8587452476618,2.06762685774002,2.09476624380096,7,0.242449146780891,0.0239073355027227
"corners",760419,"2026-06-13","Morocco","Brazil",2,10,3.1540404040404,4.46212121212121,2.30844216268907,1.54981898685816,2.16401987055073,1.32844352607855,3,0.372614915228438,0.164997354463868
"corners",760420,"2026-06-13","Qatar","Switzerland",3,3,3.91382575757576,4.46212121212121,2.14733988785505,1.61203917606724,1.76700789815362,1.64640991317236,4,0.301967446173618,0.0290341280556021
"corners",760420,"2026-06-13","Switzerland","Qatar",10,8,5.254662004662,4.46212121212121,6.21916315286316,3.76791774321753,4.61029117454457,3.04722216234605,5,0.157608788595223,0.0659416723508262
"corners",760421,"2026-06-14","Australia","Turkey",5,7,3.69444444444444,4.46666666666667,3.09241532365576,1.94778523839827,1.77094631800493,2.23514484786254,4,0.245335372852756,0.392548191324869
"corners",760421,"2026-06-14","Turkey","Australia",8,0,4.46666666666667,4.46666666666667,3.8836508414808,3.09813022310187,3.09813022310187,3.63404854617804,4,0.121069960522331,0.208414830760755
"corners",760422,"2026-06-14","Germany","Curaçao",8,6,6.03030303030303,4.46666666666667,7.36085130709596,2.26052782698418,3.09813022310187,1.99604946762601,6,0.19432636934157,0.0660539861341141
"corners",760422,"2026-06-14","Curaçao","Germany",1,0,4.46666666666667,4.46666666666667,2.48771973518304,2.97002424837791,2.97002424837791,1.57635321328183,4,0.425167781987644,0.0575050246756261
"corners",760423,"2026-06-14","Ivory Coast","Ecuador",3,0,4.46666666666667,4.46666666666667,2.88215512032196,1.76849888102845,1.76849888102845,1.49829962962768,4,0.425167781987644,0.106528275476893
"corners",760423,"2026-06-14","Ecuador","Ivory Coast",6,3,4.16666666666667,4.46666666666667,4.25976572023396,2.18321974483589,2.06606336894423,2.14373195113162,4,0.161286445362308,0.147787866988678
"corners",760424,"2026-06-14","Sweden","Tunisia",4,5,3.83333333333333,4.46666666666667,3.63331966251445,1.6364481768769,1.65815082385959,1.65078654106556,4,0.21779896821647,0.258223157980235
"corners",760424,"2026-06-14","Tunisia","Sweden",2,6,4.84848484848485,4.46666666666667,4.43238951338163,2.3842995215101,2.1665290106491,2.14765902958856,5,0.283588978395322,0.207040535146168
"corners",760425,"2026-06-14","Netherlands","Japan",5,5,4.13333333333333,4.46666666666667,3.06827647767585,1.82540415640097,1.77094631800493,2.25018824032042,4,0.166353412694094,0.399346924394578
"corners",760425,"2026-06-14","Japan","Netherlands",4,8,4.48717948717949,4.46666666666667,3.80394639418264,1.66033600635196,1.65815082385959,1.63784401403678,4,0.118655189164668,0.223424296422022
"corners",760426,"2026-06-15","Belgium","Egypt",2,10,4.95714285714286,4.47142857142857,4.85763878289257,2.4486309619078,2.16915985500693,2.38968101803453,5,0.304654030710665,0.285350342421172
"corners",760426,"2026-06-15","Egypt","Belgium",7,3,3.41964285714286,4.47142857142857,2.79209605566484,3.33805139300941,2.51263429305843,4.12970929933204,3,0.112873256700918,0.222161314257251
"corners",760427,"2026-06-15","Iran","New Zealand",4,6,3.12337662337662,4.47142857142857,3.70699349289778,1.74577178295604,1.65865060781334,1.64416264799884,3,0.156914250374011,0.0807989080787772
"corners",760427,"2026-06-15","New Zealand","Iran",1,0,4.47142857142857,4.47142857142857,3.32179877698857,2.97372062293778,2.97372062293778,2.1212923404832,4,0.426226967572548,0.180176933067635
"corners",760428,"2026-06-15","Spain","Cape Verde",11,8,5.18131868131868,4.47142857142857,7.6957226354758,4.58797097606928,5.49894898390372,2.75071908247422,5,0.167505518875803,0.0140253794765844
"corners",760428,"2026-06-15","Cape Verde","Spain",1,0,4.47142857142857,4.47142857142857,2.06039235300778,2.97372062293778,2.97372062293778,1.33749592571686,4,0.426226967572548,0.0236960945540958
"corners",760429,"2026-06-15","Saudi Arabia","Uruguay",4,6,3.66883116883117,4.47142857142857,2.67873706965634,1.64739248424787,1.65865060781334,1.91540913685428,4,0.250678252029409,0.516636473862024
"corners",760429,"2026-06-15","Uruguay","Saudi Arabia",14,8,3.71978021978022,4.47142857142857,4.41370879432557,10.5196972008222,8.69473847529613,8.81891532255287,4,0.240131839327215,0.127494321677216
"corners",760430,"2026-06-16","Iraq","Norway",2,0,4.5,4.5,3.188241394076,2.1849923870074,2.1849923870074,1.5624496193187,4,0.432574609711534,0.15591574442074
"corners",760430,"2026-06-16","Norway","Iraq",5,0,4.5,4.5,5.85137521384719,1.76710475890068,1.76710475890068,1.80548339209385,4,0.117166521380716,0.0272142081500074
"corners",760432,"2026-06-16","France","Senegal",6,14,4.28947368421053,4.5,5.15834525341077,2.13174064973837,2.05478683135246,1.89390142098806,4,0.143678569163756,0.0592913401123614
"corners",760432,"2026-06-16","Senegal","France",4,7,4.375,4.5,3.41433589710686,1.64942775110963,1.66174424324285,1.68045769676862,4,0.132366969086677,0.308275523835398
"corners",760433,"2026-06-16","Argentina","Algeria",2,11,5.28125,4.5,6.53172375208965,2.64607155631325,2.1849923870074,3.47152916717044,5,0.368931944786555,0.608172250946739
"corners",760433,"2026-06-16","Algeria","Argentina",2,0,4.5,4.5,2.90585080633749,2.1849923870074,2.1849923870074,1.46554553897732,4,0.432574609711534,0.11001514117509
"corners",760431,"2026-06-17","Austria","Jordan",4,0,4.47959183673469,4.47959183673469,4.78969676746323,1.65951792946424,1.65951792946424,1.70188218146042,4,0.119543671399,0.0874951793232474
"corners",760431,"2026-06-17","Jordan","Austria",3,0,4.47959183673469,4.47959183673469,3.65331414648842,1.77275550274895,1.77275550274895,1.55816939282339,4,0.428041910305074,0.246075626978449
"corners",760434,"2026-06-17","Ghana","Panama",2,3,4.42474489795918,4.47959183673469,3.41566976344804,2.14346682528045,2.17367514848544,1.65206974842908,4,0.415829453758983,0.198083238832763
"corners",760434,"2026-06-17","Panama","Ghana",2,3,3.42474489795918,4.47959183673469,5.0162269766066,1.65583810533401,2.17367514848544,2.48401805151354,3,0.442236999902391,0.768617005639207
"corners",760435,"2026-06-17","Portugal","DR Congo",5,9,5.17128279883382,4.47959183673469,6.22063293819742,1.7431706350743,1.76942390749374,1.86876638034608,5,0.168896517433879,0.0658480533329324
"corners",760435,"2026-06-17","DR Congo","Portugal",4,0,4.47959183673469,4.47959183673469,2.90335097842582,1.65951792946424,1.65951792946424,1.81794248994649,4,0.119543671399,0.447392286312942
"corners",760436,"2026-06-17","Uzbekistan","Colombia",3,0,4.47959183673469,4.47959183673469,3.07198423876235,1.77275550274895,1.77275550274895,1.49677265400726,4,0.428041910305074,0.13608057253263
"corners",760436,"2026-06-17","Colombia","Uzbekistan",4,4,3.93310657596372,4.47959183673469,5.01525504454732,1.63344204245983,1.65951792946424,1.74337176905046,4,0.199493451523073,0.0691116964736269
"corners",760437,"2026-06-17","England","Croatia",8,12,5.08223289315726,4.47959183673469,5.09833888945411,2.6808301085786,3.08793926424315,2.67162356239336,5,0.181633357540931,0.179276823491878
"corners",760437,"2026-06-17","Croatia","England",2,14,4.86305048335123,4.47959183673469,3.82195354894055,2.39286583895018,2.17367514848544,1.83357734521217,5,0.286392864267671,0.113182208042329
"corners",760438,"2026-06-18","Czech Republic","South Africa",5,1,4.54495614035088,4.45394736842105,4.87778381949184,1.7623574956576,1.77248535087311,1.74182065545221,5,0.274148998671421,0.213622990972062
"corners",760438,"2026-06-18","South Africa","Czech Republic",5,1,3.87828947368421,4.45394736842105,3.33898833866119,1.88881022081051,1.77248535087311,2.09814073898841,4,0.209399902435596,0.32688783734212
"corners",760439,"2026-06-18","Switzerland","Bosnia and Herzegovina",7,9,5.5906954887218,4.45394736842105,6.52109776653793,2.06813097768228,2.52257346502448,1.92096001153445,6,0.263621454362779,0.133942243067858
"corners",760439,"2026-06-18","Bosnia and Herzegovina","Switzerland",3,1,4.37828947368421,4.45394736842105,3.05406423683956,1.7400745919456,1.76433458145111,1.49640398532073,4,0.405456814098143,0.133136547055464
"corners",760440,"2026-06-18","Canada","Qatar",19,4,4.8077485380117,4.45394736842105,6.25118442926973,14.3132837179529,15.4118072663666,10.7684204814069,5,0.225481771349172,0.0639280572117004
"corners",760440,"2026-06-18","Qatar","Canada",1,4,3.8077485380117,4.45394736842105,2.81003341257245,2.470710458449,2.96015661635505,1.77683703870231,4,0.278888680902323,0.0962833745435611
"corners",760441,"2026-06-18","Mexico","South Korea",1,8,4.63613360323887,4.45394736842105,4.64752893031558,3.10225285953147,2.96015661635505,3.11119326480152,5,0.243567746576309,0.245669707799142
"corners",760441,"2026-06-18","South Korea","Mexico",2,8,5.02074898785425,4.45394736842105,4.34354376162642,2.48673792173002,2.159513044849,2.0993098424544,5,0.3171265468438,0.191813227815837
"corners",760442,"2026-06-19","United States","Australia",7,5,4.73878205128205,4.4775641025641,4.08115990730193,2.37348235196612,2.50917126349716,2.76165259523844,5,0.237615303983755,0.375750965367854
"corners",760442,"2026-06-19","Australia","United States",4,8,3.79906311637081,4.4775641025641,4.37972595622256,1.63809899467542,1.65930124712213,1.64983516513659,4,0.224369462141072,0.131763943352251
"corners",760443,"2026-06-19","Turkey","Paraguay",12,1,5.06463675213675,4.4775641025641,4.81417971745467,5.58446223323358,6.47582854085624,5.94260616214006,5,0.184234857120333,0.224373404295109
"corners",760443,"2026-06-19","Paraguay","Turkey",0,1,3.89797008547009,4.4775641025641,3.45458354903959,3.89797008547009,4.4775641025641,3.45458354903959,4,0.298494951413774,0.205694989762683
"corners",760444,"2026-06-19","Brazil","Haiti",4,11,6.58673878205128,4.4775641025641,7.71459003063107,2.22455920326454,1.65930124712213,2.72019048039489,7,0.237255092114779,0.423202423680764
"corners",760444,"2026-06-19","Haiti","Brazil",4,1,4.39797008547009,4.4775641025641,2.6194362522472,1.65145155477448,1.65930124712213,1.9456535877055,4,0.129457272160454,0.53548242714341
"corners",760445,"2026-06-19","Scotland","Morocco",2,1,4.23130341880342,4.4775641025641,3.29448089538436,2.03943043450988,2.17255294022909,1.6031308511192,4,0.372547797887516,0.175093927764761
"corners",760445,"2026-06-19","Morocco","Scotland",5,11,3.08673878205128,4.4775641025641,3.89042138731954,2.23865490867038,1.76965998810875,1.88532574233846,3,0.1632486740427,0.064822725579953
"corners",760446,"2026-06-20","Ecuador","Curaçao",9,4,4.38020833333333,4.484375,6.49340706147565,3.8881692219083,3.78081028848193,2.45814826629044,4,0.131702520482425,0.0126122113053478
"corners",760446,"2026-06-20","Curaçao","Ecuador",0,1,3.90364583333333,4.484375,2.4449183555775,3.90364583333333,4.484375,2.4449183555775,4,0.299737134792482,0.0532303025498779
"corners",760447,"2026-06-20","Netherlands","Sweden",2,6,4.22017045454545,4.484375,4.43410176319776,2.03356659649627,2.17632391576005,2.14859882058913,4,0.370054093745173,0.41791575894465
"corners",760447,"2026-06-20","Sweden","Netherlands",5,6,3.85653409090909,4.484375,3.00090188553112,1.89518145264117,1.7688710807823,2.29382926831923,4,0.213433331826809,0.418647599262066
"corners",760448,"2026-06-20","Germany","Ivory Coast",8,7,6.20182291666667,4.484375,6.13297341016893,2.20767967818641,3.08418484354566,2.22813878411196,6,0.171255809866471,0.180254992679885
"corners",760448,"2026-06-20","Ivory Coast","Germany",3,1,4.23697916666667,4.484375,3.35455485920165,1.69718697200079,1.77433707202821,1.51535708302902,4,0.373819234461132,0.186349476427938
"corners",760449,"2026-06-21","Tunisia","Japan",3,7,4.61860940695297,4.48466257668712,3.25884479930432,1.82008787932166,1.77443226908612,1.5064859389182,5,0.240346541996982,0.0528735172254331
"corners",760449,"2026-06-21","Japan","Tunisia",5,9,4.45880806310254,4.48466257668712,6.76819734776261,1.77189240644071,1.76883802475408,1.99451518640873,4,0.122005885318453,0.00896401972295308
