date,home_team,away_team,home_score,away_score,tournament,neutral,k_factor,elo_home_pre,elo_away_pre
1960-03-06,Brazil,Mexico,2,2,Pan American Championship,TRUE,30,1871.5087,1640.9348
1960-03-08,Costa Rica,Argentina,0,0,Pan American Championship,FALSE,30,1729.0827,1823.7208
1960-03-10,Argentina,Mexico,3,2,Pan American Championship,TRUE,30,1823.9522,1649.6466
1960-03-10,Costa Rica,Brazil,3,0,Pan American Championship,FALSE,30,1728.8512,1862.7970
1960-03-13,Argentina,Brazil,2,1,Pan American Championship,TRUE,30,1832.0005,1833.9904
1960-03-13,Spain,Italy,3,1,Friendly,FALSE,20,1733.6624,1655.1908
1960-03-15,Brazil,Mexico,2,1,Pan American Championship,TRUE,30,1818.9045,1641.5983
1960-03-15,Costa Rica,Argentina,0,2,Pan American Championship,FALSE,30,1757.6578,1847.0865
1960-03-16,France,Chile,6,0,Friendly,FALSE,20,1767.3169,1612.2216
1960-03-17,Argentina,Mexico,2,0,Pan American Championship,TRUE,30,1870.2708,1633.6513
1960-03-17,Costa Rica,Brazil,0,4,Pan American Championship,FALSE,30,1734.4734,1826.8515
1960-03-20,Argentina,Brazil,0,1,Pan American Championship,TRUE,30,1879.4464,1855.5934
1960-03-23,Germany,Chile,2,1,Friendly,FALSE,20,1697.5092,1604.2665
1960-03-27,Austria,France,2,4,UEFA Euro qualification,FALSE,40,1663.5056,1775.2720
1960-03-27,Belgium,Switzerland,3,1,Friendly,FALSE,20,1504.7175,1420.0579
1960-03-30,Republic of Ireland,Chile,2,0,Friendly,FALSE,20,1597.3092,1599.3180
1960-03-31,Guernsey,Alderney,5,1,Muratti Vase,FALSE,30,1611.2092,1227.5211
1960-04-03,Netherlands,Bulgaria,4,2,Friendly,FALSE,20,1589.4940,1560.4342
1960-04-06,Switzerland,Chile,4,2,Friendly,FALSE,20,1412.3558,1588.4399
1960-04-06,Wales,Northern Ireland,3,2,British Home Championship,FALSE,30,1580.6411,1552.3249
1960-04-09,Scotland,England,1,1,British Home Championship,FALSE,30,1662.9896,1726.6650
1960-04-13,Belgium,Chile,1,1,Friendly,FALSE,20,1512.4196,1570.2066
1960-04-14,Ivory Coast,Benin,3,2,African Friendship Games,TRUE,30,1500.0000,1472.3377
1960-04-14,Burkina Faso,Gabon,5,4,African Friendship Games,TRUE,30,1500.0000,1500.0000
1960-04-14,Congo,Réunion,4,1,African Friendship Games,TRUE,30,1500.0000,1332.0163
1960-04-14,Cameroon,Djibouti,9,2,African Friendship Games,TRUE,30,1529.7228,1417.2556
1960-04-14,Mali,Central African Republic,4,3,African Friendship Games,TRUE,30,1500.0000,1500.0000
1960-04-15,Madagascar,Burkina Faso,6,1,African Friendship Games,FALSE,30,1491.9584,1515.0000
1960-04-15,Cameroon,Mali,3,2,African Friendship Games,TRUE,30,1552.9140,1515.0000
1960-04-15,Congo,Ivory Coast,3,2,African Friendship Games,TRUE,30,1514.4627,1513.8082
1960-04-17,Cameroon,Congo,5,4,African Friendship Games,TRUE,30,1566.2836,1529.4345
1960-04-18,Madagascar,Congo,8,1,African Friendship Games,FALSE,30,1515.4199,1516.0194
1960-04-20,Indonesia,Malaysia,5,0,Friendly,FALSE,20,1618.2989,1520.3943
1960-04-24,Belgium,Netherlands,2,1,Friendly,FALSE,20,1511.2106,1599.1650
1960-04-24,Togo,Nigeria,1,1,Friendly,FALSE,20,1489.2912,1541.2164
1960-04-26,Cameroon,Nigeria,0,0,Friendly,TRUE,20,1579.6986,1542.5913
1960-04-27,Germany,Portugal,2,1,Friendly,FALSE,20,1702.4577,1539.0559
1960-04-29,Egypt,Brazil,0,5,Friendly,TRUE,20,1619.0365,1871.6216
1960-05-01,Czechoslovakia,Austria,4,0,Friendly,FALSE,20,1668.7894,1634.5212
1960-05-01,Egypt,Brazil,1,3,Friendly,TRUE,20,1611.4610,1879.1971
1960-05-01,Togo,Ghana,2,3,Friendly,FALSE,20,1487.9163,1553.5450
1960-05-04,Scotland,Poland,2,3,Friendly,FALSE,20,1661.4270,1434.9654
1960-05-05,Singapore,India,3,0,Friendly,FALSE,20,1277.5650,1512.1961
1960-05-05,Jersey,Guernsey,5,1,Muratti Vase,FALSE,30,1661.2697,1614.4816
1960-05-06,Egypt,Brazil,0,3,Friendly,TRUE,20,1606.1703,1884.4878
1960-05-06,Malaysia,India,0,0,Friendly,FALSE,20,1510.6959,1488.2351
1960-05-08,Portugal,Yugoslavia,2,1,UEFA Euro qualification,FALSE,40,1535.4557,1767.4803
1960-05-10,Denmark,Brazil,3,4,Friendly,FALSE,20,1438.9769,1890.3568
1960-05-11,England,Yugoslavia,3,3,Friendly,FALSE,20,1728.2275,1740.2262
1960-05-11,Germany,Republic of Ireland,0,1,Friendly,FALSE,20,1706.0580,1608.1873
1960-05-15,Spain,England,3,0,Friendly,FALSE,20,1741.5702,1725.7475
1960-05-18,Sweden,Republic of Ireland,4,1,Friendly,FALSE,20,1757.9680,1623.3374
1960-05-18,Switzerland,Netherlands,3,1,Friendly,FALSE,20,1430.5891,1589.5115
1960-05-19,Russia,Poland,7,1,Friendly,FALSE,20,1774.0327,1452.3159
1960-05-22,Bulgaria,Belgium,4,1,Friendly,FALSE,20,1550.7633,1520.8640
1960-05-22,Hungary,England,2,0,Friendly,FALSE,20,1813.6033,1713.8744
1960-05-22,Romania,Czechoslovakia,0,2,UEFA Euro qualification,FALSE,40,1536.9115,1680.6338
1960-05-22,Yugoslavia,Portugal,5,1,UEFA Euro qualification,FALSE,40,1742.7063,1562.7098
1960-05-26,Argentina,Brazil,4,2,Copa Roca,FALSE,30,1863.4182,1892.6936
1960-05-26,Denmark,Norway,3,0,Nordic Championship,FALSE,30,1436.6401,1437.1960
1960-05-29,Argentina,Brazil,1,4,Copa Roca,FALSE,30,1881.4003,1874.7115
1960-05-29,Austria,Scotland,4,1,Friendly,FALSE,20,1622.6768,1644.0765
1960-05-29,Czechoslovakia,Romania,3,0,UEFA Euro qualification,FALSE,40,1706.8783,1510.6670
1960-06-01,Chile,Uruguay,2,3,Friendly,FALSE,20,1571.4156,1798.2079
1960-06-01,Mali,Nigeria,3,2,Friendly,FALSE,20,1501.6304,1543.6553
1960-06-05,Hungary,Scotland,3,3,Friendly,FALSE,20,1820.8195,1630.4693
1960-06-05,Tunisia,Iraq,2,1,Friendly,FALSE,20,1506.6339,1500.0000
1960-06-05,Uruguay,Chile,2,2,Friendly,FALSE,20,1804.7123,1564.9112
1960-06-08,Turkey,Scotland,4,2,Friendly,FALSE,20,1573.9616,1637.3045
1960-06-09,Norway,Iceland,4,0,Friendly,FALSE,20,1418.2607,1306.8477
1960-06-16,Martinique,Guadeloupe,1,0,Friendly,FALSE,20,1536.3451,1484.7895
1960-06-22,Finland,Sweden,0,3,Nordic Championship,FALSE,30,1143.0558,1765.1698
1960-06-22,Norway,Austria,1,2,Friendly,FALSE,20,1426.8282,1636.2840
1960-06-26,Mexico,Netherlands,3,1,Friendly,FALSE,20,1624.4758,1571.9918
1960-06-26,Poland,Bulgaria,4,0,Friendly,FALSE,20,1448.8695,1562.0091
1960-06-29,Brazil,Chile,4,0,Friendly,FALSE,20,1908.7781,1572.4333
1960-06-29,Curaçao,Netherlands,0,0,Friendly,FALSE,20,1566.4642,1563.1825
1960-07-03,Denmark,Greece,7,2,Friendly,FALSE,20,1455.5754,1335.0121
1960-07-03,Ghana,Egypt,2,2,Friendly,FALSE,20,1564.5311,1600.3013
1960-07-03,Paraguay,Brazil,1,2,Atlantic Cup,FALSE,30,1578.3756,1911.5919
1960-07-03,Suriname,Netherlands,3,4,Friendly,FALSE,20,1529.1144,1566.0707
1960-07-06,Czechoslovakia,Russia,0,3,UEFA Euro,TRUE,50,1717.6440,1777.4791
1960-07-06,France,Yugoslavia,4,5,UEFA Euro,FALSE,50,1804.2564,1755.1818
1960-07-09,Argentina,Paraguay,1,0,Atlantic Cup,FALSE,30,1847.3337,1572.1627
1960-07-09,France,Czechoslovakia,0,2,UEFA Euro,FALSE,50,1769.1427,1681.3550
1960-07-09,Uruguay,Brazil,1,0,Atlantic Cup,FALSE,30,1797.1902,1917.8048
1960-07-10,Bulgaria,German DR,2,0,Friendly,FALSE,20,1542.5504,1409.4933
1960-07-10,Mali,Sierra Leone,1,0,Friendly,FALSE,20,1509.9771,1456.7451
1960-07-10,Peru,Spain,1,3,Friendly,FALSE,20,1636.2987,1753.4433
1960-07-10,Russia,Yugoslavia,2,1,UEFA Euro,TRUE,50,1813.7681,1790.2954
1960-07-12,Brazil,Argentina,5,1,Atlantic Cup,FALSE,30,1901.9159,1850.4367
1960-07-13,Uruguay,Paraguay,2,1,Atlantic Cup,FALSE,30,1813.0792,1569.0597
1960-07-14,Chile,Spain,0,4,Friendly,FALSE,20,1569.6195,1767.7037
1960-07-17,Chile,Spain,1,4,Friendly,FALSE,20,1556.0265,1781.2967
1960-07-24,Argentina,Spain,2,0,Friendly,FALSE,20,1833.8518,1792.7468
1960-08-03,Iceland,Germany,0,5,Friendly,FALSE,20,1298.2802,1690.9079
1960-08-05,Malaysia,Japan,3,0,Merdeka Tournament,FALSE,30,1507.3102,1445.1742
1960-08-05,Pakistan,Thailand,7,0,Merdeka Tournament,TRUE,30,1465.4524,1409.7289
1960-08-06,South Korea,Indonesia,2,0,Merdeka Tournament,TRUE,30,1663.3518,1627.9974
1960-08-06,Yugoslavia,Tunisia,7,0,Friendly,FALSE,20,1766.9818,1513.6576
1960-08-07,Malaysia,Thailand,8,2,Merdeka Tournament,FALSE,30,1522.1283,1381.3459
1960-08-07,Vietnam Republic,Singapore,2,1,Merdeka Tournament,TRUE,30,1603.2664,1301.5260
1960-08-08,Indonesia,Singapore,8,3,Merdeka Tournament,TRUE,30,1607.7791,1297.0351
1960-08-10,Denmark,Finland,2,1,Nordic Championship,FALSE,30,1464.3480,1140.5790
1960-08-10,Vietnam Republic,South Korea,0,0,Merdeka Tournament,TRUE,30,1607.7574,1683.5701
1960-08-10,Pakistan,Japan,3,1,Merdeka Tournament,TRUE,30,1493.8354,1430.3561
1960-08-11,South Korea,Singapore,3,3,Merdeka Tournament,TRUE,30,1680.3479,1288.4418
1960-08-12,Japan,Thailand,3,1,Merdeka Tournament,TRUE,30,1411.9219,1368.5935
1960-08-12,Malaysia,Pakistan,1,0,Merdeka Tournament,FALSE,30,1534.8808,1512.2696
1960-08-13,Indonesia,Vietnam Republic,5,3,Merdeka Tournament,TRUE,30,1616.3724,1610.9795
1960-08-14,Indonesia,Pakistan,4,0,Merdeka Tournament,TRUE,30,1638.5232,1502.3538
1960-08-14,Malaysia,South Korea,0,0,Merdeka Tournament,FALSE,30,1544.7966,1668.1930
1960-08-17,Argentina,Uruguay,4,0,Atlantic Cup,FALSE,30,1843.0741,1816.7177
1960-08-17,German DR,Russia,0,1,Friendly,FALSE,20,1403.2758,1837.0817
1960-08-17,Indonesia,Vietnam Republic,1,1,Friendly,TRUE,20,1656.1570,1588.8287
1960-08-18,Pakistan,Vietnam Republic,2,2,Friendly,TRUE,20,1484.7200,1590.7427
1960-08-19,Singapore,Pakistan,4,1,Friendly,FALSE,20,1300.5967,1487.6803
1960-08-21,Costa Rica,Guatemala,3,2,FIFA World Cup qualification,FALSE,40,1705.7315,1445.6818
1960-08-21,India,Tunisia,2,2,Friendly,TRUE,20,1491.6207,1508.4516
1960-08-21,Indonesia,Pakistan,5,2,Friendly,FALSE,20,1654.2430,1465.8836
1960-08-28,Ghana,Nigeria,4,1,FIFA World Cup qualification,FALSE,40,1562.7032,1535.3086
1960-08-28,Guatemala,Costa Rica,4,4,FIFA World Cup qualification,FALSE,40,1441.2104,1710.2030
1960-08-28,Norway,Finland,6,3,Nordic Championship,FALSE,30,1419.8783,1138.1725
1960-09-04,Austria,Russia,3,1,Friendly,FALSE,20,1643.2338,1839.6355
1960-09-04,Honduras,Costa Rica,2,1,FIFA World Cup qualification,FALSE,40,1481.9286,1701.1759
1960-09-05,Tahiti,New Zealand,1,5,Friendly,FALSE,20,1465.0362,1509.6353
1960-09-10,Nigeria,Ghana,2,2,FIFA World Cup qualification,FALSE,40,1512.5963,1585.4155
1960-09-11,Costa Rica,Honduras,5,0,FIFA World Cup qualification,FALSE,40,1674.5689,1508.5356
1960-09-12,Tahiti,New Zealand,1,2,Friendly,FALSE,20,1443.3215,1531.3500
1960-09-18,Norway,Sweden,3,1,Nordic Championship,FALSE,30,1425.1281,1767.6466
1960-09-18,Trinidad and Tobago,Martinique,1,1,Friendly,FALSE,20,1584.4079,1542.2401
1960-09-20,Trinidad and Tobago,Martinique,1,1,Friendly,FALSE,20,1580.5301,1546.1180
1960-09-22,Trinidad and Tobago,Martinique,3,1,Friendly,FALSE,20,1576.8435,1549.8046
1960-09-24,Trinidad and Tobago,Martinique,0,0,Friendly,FALSE,20,1586.5908,1540.0573
1960-09-25,Finland,France,1,2,FIFA World Cup qualification,FALSE,40,1132.9227,1713.1416
1960-09-25,Honduras,Guatemala,1,1,FIFA World Cup qualification,FALSE,40,1494.3126,1450.2374
1960-09-28,Republic of Ireland,Wales,2,3,Friendly,FALSE,20,1616.1356,1590.3401
1960-09-28,Poland,France,2,2,Friendly,FALSE,20,1468.3283,1715.5128
1960-10-02,Belgium,Netherlands,1,4,Friendly,FALSE,20,1509.6182,1577.8655
1960-10-02,Ghana,Mali,5,1,Friendly,TRUE,20,1586.9770,1515.8320
1960-10-02,Nigeria,Guinea-Bissau,4,1,Friendly,FALSE,20,1511.0348,1519.7039
1960-10-02,Suriname,Curaçao,1,2,FIFA World Cup qualification,FALSE,40,1517.3195,1563.5761
1960-10-03,North Vietnam,Mongolia,3,1,Friendly,FALSE,20,1453.5951,1474.1713
1960-10-04,China,North Korea,1,0,Friendly,TRUE,20,1563.6985,1551.0249
1960-10-05,Nigeria,Mali,2,3,Friendly,FALSE,20,1524.0377,1500.8687
1960-10-07,China,Mongolia,6,1,Friendly,TRUE,20,1573.3339,1462.5418
1960-10-08,North Vietnam,North Korea,1,3,Friendly,FALSE,20,1465.2246,1541.3895
1960-10-08,Northern Ireland,England,2,5,British Home Championship,FALSE,30,1542.6259,1706.6583
1960-10-08,Uganda,Tanzania,1,0,Friendly,FALSE,20,1635.7901,1393.3145
1960-10-09,Hungary,Yugoslavia,1,1,Friendly,FALSE,20,1813.9842,1772.1879
1960-10-09,Nigeria,Ghana,0,3,Friendly,FALSE,20,1510.6340,1601.9403
1960-10-10,Kenya,Zanzibar,4,1,Friendly,TRUE,20,1602.2478,1382.1424
1960-10-10,Mongolia,North Korea,1,10,Friendly,TRUE,20,1448.7118,1557.4170
1960-10-11,North Vietnam,China,3,4,Friendly,FALSE,20,1449.1972,1587.1639
1960-10-11,Uganda,Zanzibar,3,0,Friendly,FALSE,20,1638.2348,1374.4506
1960-10-12,Kenya,Tanzania,5,0,Friendly,TRUE,20,1609.9396,1390.8698
1960-10-12,Switzerland,France,6,2,Friendly,FALSE,20,1448.1088,1711.5130
1960-10-14,South Korea,Vietnam Republic,5,1,AFC Asian Cup,FALSE,50,1667.1844,1587.7824
1960-10-14,Tanzania,Zanzibar,4,2,Friendly,TRUE,20,1382.0382,1370.6121
1960-10-15,Uganda,Kenya,1,1,Friendly,FALSE,20,1642.0732,1618.7712
1960-10-16,Taiwan,Vietnam Republic,2,0,AFC Asian Cup,TRUE,50,1659.5800,1563.1677
1960-10-17,South Korea,Israel,3,0,AFC Asian Cup,FALSE,50,1691.7991,1449.6587
1960-10-19,Israel,Vietnam Republic,5,1,AFC Asian Cup,TRUE,50,1438.9452,1535.8147
1960-10-19,Luxembourg,England,0,9,FIFA World Cup qualification,FALSE,40,1189.7294,1728.1245
1960-10-19,Sweden,Belgium,2,0,FIFA World Cup qualification,FALSE,40,1731.5765,1490.5233
1960-10-21,South Korea,Taiwan,1,0,AFC Asian Cup,FALSE,50,1702.5127,1686.9330
1960-10-22,Wales,Scotland,2,0,British Home Championship,FALSE,30,1603.8105,1623.8813
1960-10-23,Sweden,Denmark,2,0,Nordic Championship,FALSE,30,1738.9634,1466.7545
1960-10-23,Israel,Taiwan,1,0,AFC Asian Cup,TRUE,50,1498.5611,1669.9559
1960-10-26,England,Spain,4,2,Friendly,FALSE,20,1735.5464,1783.5246
1960-10-26,Northern Ireland,Germany,3,4,FIFA World Cup qualification,FALSE,40,1521.1597,1697.1679
1960-10-29,Nigeria,Ghana,1,1,Friendly,FALSE,20,1492.6962,1619.8781
1960-10-30,Austria,Spain,3,0,Friendly,FALSE,20,1662.2922,1770.7539
1960-10-30,Belgium,Hungary,2,1,Friendly,FALSE,20,1483.1364,1810.1155
1960-10-30,Czechoslovakia,Netherlands,4,0,Friendly,FALSE,20,1737.3561,1596.9605
1960-10-30,German DR,Finland,5,1,Friendly,FALSE,20,1400.7220,1130.5515
1960-10-30,Morocco,Tunisia,2,1,FIFA World Cup qualification,FALSE,40,1497.3107,1507.9675
1960-10-30,Sweden,France,1,0,Friendly,FALSE,20,1743.6895,1684.5420
1960-11-03,United States,Mexico,3,3,FIFA World Cup qualification,FALSE,40,1348.7486,1633.2850
1960-11-06,Republic of Ireland,Norway,3,1,Friendly,FALSE,20,1602.6652,1461.1981
1960-11-06,South Korea,Japan,2,1,FIFA World Cup qualification,FALSE,40,1719.4898,1431.6304
1960-11-06,Mexico,United States,3,0,FIFA World Cup qualification,FALSE,40,1623.5600,1358.4736
1960-11-09,Scotland,Northern Ireland,5,2,British Home Championship,FALSE,30,1606.4681,1505.4666
1960-11-13,Cyprus,Israel,1,1,FIFA World Cup qualification,FALSE,40,1483.9302,1534.9821
1960-11-13,Hungary,Poland,4,1,Friendly,FALSE,20,1794.3766,1472.3281
1960-11-13,Tunisia,Morocco,2,1,FIFA World Cup qualification,FALSE,40,1493.0001,1512.2781
1960-11-20,Belgium,Switzerland,2,4,FIFA World Cup qualification,FALSE,40,1498.8753,1475.0798
1960-11-20,Greece,Germany,0,3,FIFA World Cup qualification,FALSE,40,1326.2395,1712.8610
1960-11-20,Hungary,Austria,2,0,Friendly,FALSE,20,1797.2099,1680.2183
1960-11-23,Bulgaria,Germany,2,1,Friendly,FALSE,20,1548.7678,1724.1394
1960-11-23,England,Wales,5,1,British Home Championship,FALSE,30,1748.3171,1621.2237
1960-11-27,Bulgaria,Turkey,2,1,Friendly,FALSE,20,1560.9038,1587.3848
1960-11-27,Curaçao,Suriname,0,0,FIFA World Cup qualification,FALSE,40,1586.6454,1494.2502
1960-11-27,Israel,Cyprus,6,1,FIFA World Cup qualification,FALSE,40,1537.7813,1481.1310
1960-12-04,Ecuador,Argentina,3,6,FIFA World Cup qualification,FALSE,40,1245.3390,1861.3988
1960-12-04,Tunisia,German DR,0,3,Friendly,FALSE,20,1508.4352,1404.7020
1960-12-08,Malta,Tunisia,1,0,Friendly,FALSE,20,1506.1476,1481.7075
1960-12-10,Italy,Austria,1,2,Friendly,FALSE,20,1647.2830,1673.5327
1960-12-11,France,Bulgaria,3,0,FIFA World Cup qualification,FALSE,40,1678.8270,1568.8188
1960-12-11,Morocco,German DR,2,3,Friendly,FALSE,20,1496.8430,1431.4296
1960-12-17,Argentina,Ecuador,5,0,FIFA World Cup qualification,FALSE,40,1864.8126,1241.9253
1960-12-18,Chile,Paraguay,4,1,Friendly,FALSE,20,1544.5763,1565.4212
1960-12-21,Chile,Paraguay,3,1,Friendly,FALSE,20,1558.1569,1551.8406
1960-12-23,Iraq,Tunisia,3,2,Friendly,FALSE,20,1492.9763,1475.1435
1961-01-14,Costa Rica,Honduras,1,0,FIFA World Cup qualification,TRUE,40,1688.7919,1486.4638
1961-01-15,Saint Lucia,Dominica,4,1,Windward Islands Tournament,FALSE,30,1500.7522,1487.0629
1961-01-16,Grenada,Saint Vincent and the Grenadines,3,6,Windward Islands Tournament,TRUE,30,1539.3615,1500.0000
1961-01-17,Saint Lucia,Grenada,0,4,Windward Islands Tournament,FALSE,30,1518.7066,1510.1503
1961-01-18,Dominica,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,TRUE,30,1469.1085,1529.2112
1961-01-19,Dominica,Grenada,1,8,Windward Islands Tournament,TRUE,30,1471.6778,1546.7877
1961-01-20,Saint Lucia,Saint Vincent and the Grenadines,2,2,Windward Islands Tournament,FALSE,30,1482.0691,1526.6420
1961-01-22,Morocco,Tunisia,1,1,FIFA World Cup qualification,TRUE,40,1482.4119,1468.4107
1961-02-05,Colombia,United States,2,0,Friendly,FALSE,20,1298.2641,1350.8477
1961-02-17,Egypt,Hungary,0,2,Friendly,FALSE,20,1602.1292,1803.8955
1961-03-05,Costa Rica,Cuba,4,1,CCCF Championship,FALSE,30,1698.3045,1265.8880
1961-03-05,Ghana,Mali,3,0,Friendly,FALSE,20,1619.0973,1514.2724
1961-03-06,Curaçao,El Salvador,0,0,CCCF Championship,TRUE,30,1576.5788,1470.5450
1961-03-07,Cuba,Haiti,1,2,CCCF Championship,TRUE,30,1263.5474,1447.6635
1961-03-08,Germany,Belgium,1,0,Friendly,FALSE,20,1712.0034,1458.6164
1961-03-09,Guatemala,Haiti,1,3,CCCF Championship,TRUE,30,1458.0863,1455.3836
1961-03-10,Cuba,Panama,0,1,CCCF Championship,TRUE,30,1255.8273,1359.3228
1961-03-10,Curaçao,Honduras,2,4,CCCF Championship,TRUE,30,1572.1380,1476.9512
1961-03-12,Cuba,Guatemala,0,2,CCCF Championship,TRUE,30,1245.1680,1435.4112
1961-03-13,Curaçao,Nicaragua,2,1,CCCF Championship,TRUE,30,1543.6234,1240.7038
1961-03-13,Haiti,Panama,3,1,CCCF Championship,TRUE,30,1478.0587,1369.9822
1961-03-14,Israel,Ethiopia,1,0,FIFA World Cup qualification,FALSE,40,1560.8766,1459.6789
1961-03-15,France,Belgium,1,1,Friendly,FALSE,20,1694.9197,1456.3034
1961-03-17,Haiti,Honduras,0,2,CCCF Championship,TRUE,30,1493.7770,1505.4658
1961-03-19,Chile,Peru,5,2,Friendly,FALSE,20,1568.7050,1622.0383
1961-03-19,Israel,Ethiopia,3,2,FIFA World Cup qualification,FALSE,40,1570.4365,1450.1191
1961-03-19,Panama,Paraguay,0,0,Friendly,FALSE,20,1354.2639,1541.2925
1961-03-19,Portugal,Luxembourg,6,0,FIFA World Cup qualification,FALSE,40,1550.2342,1182.3074
1961-03-22,Costa Rica,Mexico,1,0,FIFA World Cup qualification,FALSE,40,1700.6450,1631.1858
1961-03-22,Netherlands,Belgium,6,2,Friendly,FALSE,20,1589.4457,1463.8106
1961-03-22,Panama,Haiti,0,3,Friendly,FALSE,20,1356.7177,1472.0336
1961-03-23,Panama,Haiti,0,2,Friendly,FALSE,20,1339.9887,1488.7627
1961-03-26,Chile,Germany,3,1,Friendly,FALSE,20,1583.8685,1714.3164
1961-03-26,Czechoslovakia,Sweden,2,1,Friendly,FALSE,20,1744.8709,1749.4044
1961-03-29,Costa Rica,Curaçao,6,0,FIFA World Cup qualification,FALSE,40,1711.5966,1548.0885
1961-04-02,Ghana,Morocco,0,0,FIFA World Cup qualification,FALSE,40,1627.3300,1481.6063
1961-04-02,Spain,France,2,0,Friendly,FALSE,20,1752.8278,1687.4124
1961-04-05,Mexico,Curaçao,7,0,FIFA World Cup qualification,FALSE,40,1620.2343,1532.7951
1961-04-08,Nigeria,Ghana,0,0,African Cup of Nations qualification,FALSE,40,1493.4770,1615.1510
1961-04-11,Martinique,Guadeloupe,2,2,Friendly,FALSE,20,1544.0414,1478.8945
1961-04-12,Mexico,Costa Rica,4,1,FIFA World Cup qualification,FALSE,40,1643.0671,1726.8900
1961-04-12,Northern Ireland,Wales,1,5,British Home Championship,FALSE,30,1492.9085,1609.2454
1961-04-13,Jersey,Alderney,4,2,Muratti Vase,FALSE,30,1678.1721,1224.2487
1961-04-15,England,Scotland,9,3,British Home Championship,FALSE,30,1760.2954,1619.0262
1961-04-16,Hungary,German DR,2,0,FIFA World Cup qualification,FALSE,40,1814.6234,1445.8608
1961-04-19,Netherlands,Mexico,1,2,Friendly,FALSE,20,1597.4840,1676.4386
1961-04-19,Wales,Spain,1,2,FIFA World Cup qualification,FALSE,40,1636.0489,1761.1810
1961-04-22,Sierra Leone,Nigeria,1,4,Friendly,FALSE,20,1450.8902,1494.7230
1961-04-23,Curaçao,Costa Rica,2,0,FIFA World Cup qualification,FALSE,40,1509.9623,1693.5184
1961-04-25,Italy,Northern Ireland,3,2,Friendly,FALSE,20,1635.1916,1466.1050
1961-04-29,Czechoslovakia,Mexico,2,1,Friendly,FALSE,20,1752.1903,1687.0436
1961-04-30,Colombia,Peru,1,0,FIFA World Cup qualification,FALSE,40,1311.2296,1606.8748
1961-04-30,Ghana,Nigeria,2,2,African Cup of Nations qualification,FALSE,40,1613.9050,1515.0277
1961-04-30,Netherlands,Hungary,0,3,FIFA World Cup qualification,FALSE,40,1586.8790,1818.4074
1961-04-30,Paraguay,Brazil,0,2,Copa Oswaldo Cruz,FALSE,30,1538.8388,1918.5007
1961-05-03,Greece,Northern Ireland,2,1,FIFA World Cup qualification,FALSE,40,1314.9612,1462.6003
1961-05-03,Paraguay,Brazil,2,3,Copa Oswaldo Cruz,FALSE,30,1531.3414,1925.9981
1961-05-03,Scotland,Republic of Ireland,4,1,FIFA World Cup qualification,FALSE,40,1606.3024,1608.6475
1961-05-04,Guernsey,Jersey,1,2,Muratti Vase,FALSE,30,1597.5792,1679.9539
1961-05-07,Chile,Brazil,1,2,Copa Bernardo O'Higgins,FALSE,30,1600.1796,1930.6470
1961-05-07,Republic of Ireland,Scotland,0,3,FIFA World Cup qualification,FALSE,40,1583.2339,1631.7159
1961-05-07,Peru,Colombia,1,1,FIFA World Cup qualification,FALSE,40,1576.6691,1341.4352
1961-05-07,Yugoslavia,Hungary,2,4,Friendly,FALSE,20,1776.0566,1840.7562
1961-05-10,England,Mexico,8,0,Friendly,FALSE,20,1773.0192,1681.4686
1961-05-10,Germany,Northern Ireland,2,1,FIFA World Cup qualification,FALSE,40,1698.0053,1439.8751
1961-05-11,Chile,Brazil,0,1,Copa Bernardo O'Higgins,FALSE,30,1593.8884,1936.9383
1961-05-14,Czechoslovakia,Scotland,4,0,FIFA World Cup qualification,FALSE,40,1757.7654,1671.8680
1961-05-14,German DR,Netherlands,1,1,FIFA World Cup qualification,FALSE,40,1442.0768,1564.5303
1961-05-14,Turkey,Romania,0,1,Friendly,FALSE,20,1579.4698,1499.9012
1961-05-16,Norway,Mexico,1,1,Friendly,FALSE,20,1455.2158,1669.6295
1961-05-17,Paraguay,Argentina,0,0,Friendly,FALSE,20,1526.6925,1866.0405
1961-05-18,Spain,Wales,1,1,FIFA World Cup qualification,FALSE,40,1779.7368,1617.4931
1961-05-20,Switzerland,Belgium,2,1,FIFA World Cup qualification,FALSE,40,1515.3387,1455.7722
1961-05-21,Curaçao,Mexico,0,0,FIFA World Cup qualification,FALSE,40,1547.0412,1666.4505
1961-05-21,Poland,Russia,1,0,Friendly,FALSE,20,1469.4949,1820.5771
1961-05-21,Portugal,England,1,1,FIFA World Cup qualification,FALSE,40,1555.6191,1784.8583
1961-05-24,Italy,England,2,3,Friendly,FALSE,20,1638.6962,1777.7438
1961-05-27,Austria,England,3,1,Friendly,FALSE,20,1685.6240,1786.6247
1961-05-28,Denmark,German DR,1,1,Friendly,FALSE,20,1462.0284,1443.3675
1961-05-28,Hungary,Wales,3,2,Friendly,FALSE,20,1857.2750,1630.2532
1961-05-28,Japan,Malaysia,3,2,Friendly,FALSE,20,1427.7563,1545.8051
1961-05-28,Morocco,Ghana,1,0,FIFA World Cup qualification,FALSE,40,1493.7853,1603.5624
1961-05-28,Sweden,Switzerland,4,0,FIFA World Cup qualification,FALSE,40,1742.0851,1526.7489
1961-06-01,Ghana,Nigeria,3,0,Friendly,FALSE,20,1582.9997,1525.3703
