"match_id","competition_name","season_name","competition_stage","match_date","kick_off","referee_name","stadium_name","team_id","team_name","opponent_id","opponent_name","is_home","goals","opponent_goals","result","total_shots","shots_on_target","blocked_shots","xg_total","fouls_committed","fouls_won","yellow_cards","red_cards","corners","offsides","passes","passes_completed","pass_pct","clearances","interceptions"
"7564","FIFA World Cup 2018","2018","Group Stage","2018-06-26","18:00:00.000","Cüneyt Çakιr","Saint-Petersburg Stadium ( Gazprom Arena )",779,"Argentina",775,"Nigeria",FALSE,2,1,"W",8,3,1,0.8506,17,19,3,0,5,0,595,479,80.5,13,13
"7579","FIFA World Cup 2018","2018","Round of 16","2018-06-30","18:00:00.000","César Arturo Ramos Palazuelos","Olimpiyskiy Stadion Fisht",783,"Uruguay",780,"Portugal",TRUE,2,1,"W",7,3,1,0.476,14,12,0,0,2,0,291,190,65.3,25,11
"7579","FIFA World Cup 2018","2018","Round of 16","2018-06-30","18:00:00.000","César Arturo Ramos Palazuelos","Olimpiyskiy Stadion Fisht",780,"Portugal",783,"Uruguay",FALSE,1,2,"L",21,4,8,0.9956,13,14,1,0,9,0,593,486,82,10,10
"7577","FIFA World Cup 2018","2018","Group Stage","2018-06-15","15:00:00.000","Cüneyt Çakιr","Saint-Petersburg Stadium ( Gazprom Arena )",788,"Morocco",797,"Iran",TRUE,0,1,"L",14,3,5,1.0592,22,16,1,0,5,0,492,397,80.7,14,9
"7577","FIFA World Cup 2018","2018","Group Stage","2018-06-15","15:00:00.000","Cüneyt Çakιr","Saint-Petersburg Stadium ( Gazprom Arena )",797,"Iran",788,"Morocco",FALSE,1,0,"W",8,2,2,0.6976,16,21,3,0,2,0,267,144,53.9,12,9
"7525","FIFA World Cup 2018","2018","Group Stage","2018-06-14","15:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki",796,"Russia",799,"Saudi Arabia",TRUE,5,0,"W",14,7,4,1.2816,23,12,1,0,6,0,388,272,70.1,9,4
"7525","FIFA World Cup 2018","2018","Group Stage","2018-06-14","15:00:00.000","Néstor Fabián Pitana","Stadion Luzhniki",799,"Saudi Arabia",796,"Russia",FALSE,0,5,"L",6,0,3,0.2488,12,23,1,0,2,0,572,458,80.1,16,7
"7566","FIFA World Cup 2018","2018","Group Stage","2018-06-27","14:00:00.000","Néstor Fabián Pitana","Ekaterinburg Arena",794,"Mexico",790,"Sweden",TRUE,0,3,"L",22,3,9,1.6107,16,17,3,0,7,1,508,404,79.5,5,12
"7566","FIFA World Cup 2018","2018","Group Stage","2018-06-27","14:00:00.000","Néstor Fabián Pitana","Ekaterinburg Arena",790,"Sweden",794,"Mexico",FALSE,3,0,"W",15,5,1,2.7905,18,14,2,0,3,0,254,152,59.8,24,12
"8651","FIFA World Cup 2018","2018","Quarter-finals","2018-07-07","14:00:00.000","Björn Kuipers","Solidarnost Arena",790,"Sweden",768,"England",TRUE,0,2,"L",8,3,1,0.8342,14,8,2,0,1,0,400,291,72.8,35,9
"8651","FIFA World Cup 2018","2018","Quarter-finals","2018-07-07","14:00:00.000","Björn Kuipers","Solidarnost Arena",768,"England",790,"Sweden",FALSE,2,0,"W",12,2,7,0.7582,8,12,1,0,6,0,563,426,75.7,7,4
"7567","FIFA World Cup 2018","2018","Group Stage","2018-06-27","14:00:00.000","Mark Geiger","Ak Bars Arena",791,"South Korea",770,"Germany",TRUE,2,0,"W",12,5,1,1.7746,16,6,4,0,3,0,259,184,71,31,6
"7567","FIFA World Cup 2018","2018","Group Stage","2018-06-27","14:00:00.000","Mark Geiger","Ak Bars Arena",770,"Germany",791,"South Korea",FALSE,0,2,"L",29,6,10,2.7064,7,15,0,0,8,0,734,631,86,7,8
"7541","FIFA World Cup 2018","2018","Group Stage","2018-06-19","12:00:00.000","Damir Skomina","Mordovia Arena",769,"Colombia",778,"Japan",TRUE,1,2,"L",10,3,4,0.8063,15,11,2,1,3,1,422,314,74.4,7,13
"7541","FIFA World Cup 2018","2018","Group Stage","2018-06-19","12:00:00.000","Damir Skomina","Mordovia Arena",778,"Japan",769,"Colombia",FALSE,2,1,"W",14,6,3,2.3207,11,14,0,0,6,0,630,530,84.1,16,19
"8655","FIFA World Cup 2018","2018","Semi-finals","2018-07-10","18:00:00.000","Andrés Cunha","Saint-Petersburg Stadium ( Gazprom Arena )",771,"France",782,"Belgium",TRUE,1,0,"W",19,5,5,1.6817,6,17,2,0,4,0,367,301,82,21,8
"8655","FIFA World Cup 2018","2018","Semi-finals","2018-07-10","18:00:00.000","Andrés Cunha","Saint-Petersburg Stadium ( Gazprom Arena )",782,"Belgium",771,"France",FALSE,0,1,"L",9,2,1,0.5669,17,6,3,0,5,0,623,549,88.1,11,5
"8657","FIFA World Cup 2018","2018","3rd Place Final","2018-07-14","16:00:00.000","Alireza Faghani","Saint-Petersburg Stadium ( Gazprom Arena )",782,"Belgium",768,"England",TRUE,2,0,"W",11,4,4,1.3207,12,4,1,0,4,0,499,427,85.6,21,9
"8657","FIFA World Cup 2018","2018","3rd Place Final","2018-07-14","16:00:00.000","Alireza Faghani","Saint-Petersburg Stadium ( Gazprom Arena )",768,"England",782,"Belgium",FALSE,0,2,"L",15,5,3,1.3354,4,11,2,0,5,0,685,619,90.4,8,13
"8652","FIFA World Cup 2018","2018","Quarter-finals","2018-07-07","18:00:00.000","Sandro Ricci","Olimpiyskiy Stadion Fisht",796,"Russia",785,"Croatia",TRUE,2,2,"D",13,6,2,1.0709,24,15,1,0,6,0,417,266,63.8,46,9
"8652","FIFA World Cup 2018","2018","Quarter-finals","2018-07-07","18:00:00.000","Sandro Ricci","Olimpiyskiy Stadion Fisht",785,"Croatia",796,"Russia",FALSE,2,2,"D",18,4,4,1.6505,18,23,4,0,8,0,771,607,78.7,28,7
"7563","FIFA World Cup 2018","2018","Group Stage","2018-06-26","14:00:00.000","Sandro Ricci","Stadion Luzhniki",776,"Denmark",771,"France",TRUE,0,0,"D",5,1,3,0.139,11,10,1,0,4,0,342,236,69,20,10
"7563","FIFA World Cup 2018","2018","Group Stage","2018-06-26","14:00:00.000","Sandro Ricci","Stadion Luzhniki",771,"France",776,"Denmark",FALSE,0,0,"D",11,4,1,0.4181,10,11,0,0,2,0,699,592,84.7,8,5
"7556","FIFA World Cup 2018","2018","Group Stage","2018-06-24","15:00:00.000","Gianluca Rocchi","Ekaterinburg Arena",778,"Japan",787,"Senegal",TRUE,2,2,"D",7,3,2,0.9822,9,15,2,0,2,0,476,368,77.3,20,8
"7556","FIFA World Cup 2018","2018","Group Stage","2018-06-24","15:00:00.000","Gianluca Rocchi","Ekaterinburg Arena",787,"Senegal",778,"Japan",FALSE,2,2,"D",15,7,1,1.8783,15,9,3,0,5,0,392,285,72.7,7,9
"7559","FIFA World Cup 2018","2018","Group Stage","2018-06-25","14:00:00.000","Wilmar Alexander Roldán Pérez","Volgograd Arena",799,"Saudi Arabia",774,"Egypt",TRUE,2,1,"W",21,7,5,2.5458,9,15,0,0,6,0,674,589,87.4,6,19
"7559","FIFA World Cup 2018","2018","Group Stage","2018-06-25","14:00:00.000","Wilmar Alexander Roldán Pérez","Volgograd Arena",774,"Egypt",799,"Saudi Arabia",FALSE,1,2,"L",8,1,1,0.9237,17,9,2,0,1,0,379,292,77,21,12
"3857276","FIFA World Cup 2022","2022","Group Stage","2022-12-01","15:00:00.000","Raphael Claus","Al Thumama Stadium",1833,"Canada",788,"Morocco",TRUE,1,2,"L",5,0,1,1.0956,16,15,4,0,6,0,562,480,85.4,12,10
"3857276","FIFA World Cup 2022","2022","Group Stage","2022-12-01","15:00:00.000","Raphael Claus","Al Thumama Stadium",788,"Morocco",1833,"Canada",FALSE,2,1,"W",7,2,2,0.4264,15,16,0,0,2,1,393,310,78.9,29,13
"3857271","FIFA World Cup 2022","2022","Group Stage","2022-11-21","13:00:00.000","Raphael Claus","Sheikh Khalifa International Stadium",768,"England",797,"Iran",TRUE,6,2,"W",13,7,3,1.9872,9,17,0,0,8,0,846,746,88.2,7,6
"3857271","FIFA World Cup 2022","2022","Group Stage","2022-11-21","13:00:00.000","Raphael Claus","Sheikh Khalifa International Stadium",797,"Iran",768,"England",FALSE,2,6,"L",8,2,1,1.4557,21,9,2,0,0,0,247,163,66,21,21
"3857296","FIFA World Cup 2022","2022","Group Stage","2022-12-01","15:00:00.000","Anthony Taylor","Ahmad bin Ali Stadium",785,"Croatia",782,"Belgium",TRUE,0,0,"D",11,4,1,0.695,11,10,0,0,2,0,609,514,84.4,26,12
"3857296","FIFA World Cup 2022","2022","Group Stage","2022-12-01","15:00:00.000","Anthony Taylor","Ahmad bin Ali Stadium",782,"Belgium",785,"Croatia",FALSE,0,0,"D",16,3,6,2.3818,10,10,1,0,4,0,630,543,86.2,30,12
"3857274","FIFA World Cup 2022","2022","Group Stage","2022-11-25","16:00:00.000","Mustapha Ghorbal","Sheikh Khalifa International Stadium",941,"Netherlands",3565,"Ecuador",TRUE,1,1,"D",2,1,0,0.1045,16,12,0,0,2,0,552,457,82.8,24,5
"3857274","FIFA World Cup 2022","2022","Group Stage","2022-11-25","16:00:00.000","Mustapha Ghorbal","Sheikh Khalifa International Stadium",3565,"Ecuador",941,"Netherlands",FALSE,1,1,"D",15,4,6,1.6511,13,14,1,0,5,1,463,359,77.5,18,15
"3857255","FIFA World Cup 2022","2022","Group Stage","2022-12-01","19:00:00.000","Victor Miguel de Freitas Gomes","Sheikh Khalifa International Stadium",778,"Japan",772,"Spain",TRUE,2,1,"W",6,3,1,1.1578,11,8,3,0,0,0,253,177,70,22,14
"3857255","FIFA World Cup 2022","2022","Group Stage","2022-12-01","19:00:00.000","Victor Miguel de Freitas Gomes","Sheikh Khalifa International Stadium",772,"Spain",778,"Japan",FALSE,1,2,"L",12,5,5,0.8577,8,11,0,0,2,0,1093,993,90.9,4,9
"3857272","FIFA World Cup 2022","2022","Group Stage","2022-11-25","19:00:00.000","Jesús Valenzuela Sáez","Al Bayt Stadium",768,"England",1839,"United States",TRUE,0,0,"D",8,3,1,0.4606,11,15,0,0,3,0,582,500,85.9,20,7
"3857272","FIFA World Cup 2022","2022","Group Stage","2022-11-25","19:00:00.000","Jesús Valenzuela Sáez","Al Bayt Stadium",1839,"United States",768,"England",FALSE,0,0,"D",10,1,4,0.5143,16,11,0,0,7,0,456,377,82.7,16,4
"3857278","FIFA World Cup 2022","2022","Group Stage","2022-11-29","19:00:00.000","Antonio Miguel Mateu Lahoz","Al Thumama Stadium",797,"Iran",1839,"United States",TRUE,0,1,"L",4,1,0,0.9208,21,11,3,0,1,0,515,402,78.1,11,11
"3857278","FIFA World Cup 2022","2022","Group Stage","2022-11-29","19:00:00.000","Antonio Miguel Mateu Lahoz","Al Thumama Stadium",1839,"United States",797,"Iran",FALSE,1,0,"W",12,5,3,1.1697,13,17,1,0,5,0,517,426,82.4,31,8
"3857277","FIFA World Cup 2022","2022","Group Stage","2022-11-23","10:00:00.000","Fernando Andrés Rapallini","Al Bayt Stadium",788,"Morocco",785,"Croatia",TRUE,0,0,"D",8,2,6,0.3626,18,12,1,0,0,0,384,301,78.4,22,15
"3857277","FIFA World Cup 2022","2022","Group Stage","2022-11-23","10:00:00.000","Fernando Andrés Rapallini","Al Bayt Stadium",785,"Croatia",788,"Morocco",FALSE,0,0,"D",5,1,2,0.8499,12,17,0,0,5,0,686,577,84.1,9,12
"3857273","FIFA World Cup 2022","2022","Group Stage","2022-11-25","10:00:00.000","Mario Alberto Escobar Toca","Ahmad bin Ali Stadium",907,"Wales",797,"Iran",TRUE,0,2,"L",10,3,2,0.6156,9,10,1,1,2,0,559,438,78.4,35,10
"3857273","FIFA World Cup 2022","2022","Group Stage","2022-11-25","10:00:00.000","Mario Alberto Escobar Toca","Ahmad bin Ali Stadium",797,"Iran",907,"Wales",FALSE,2,0,"W",21,6,10,1.454,10,9,2,0,7,0,363,227,62.5,16,15
"3857275","FIFA World Cup 2022","2022","Group Stage","2022-11-30","15:00:00.000","Matthew Conger","Education City Stadium ",777,"Tunisia",771,"France",TRUE,1,0,"W",5,3,0,0.2983,16,8,1,0,7,0,361,275,76.2,34,13
"3857275","FIFA World Cup 2022","2022","Group Stage","2022-11-30","15:00:00.000","Matthew Conger","Education City Stadium ",771,"France",777,"Tunisia",FALSE,0,1,"L",10,3,4,0.477,8,16,0,0,8,1,661,564,85.3,19,12
"3857261","FIFA World Cup 2022","2022","Group Stage","2022-11-29","19:00:00.000","Slavko Vinčić","Ahmad bin Ali Stadium",907,"Wales",768,"England",TRUE,0,3,"L",7,1,3,0.208,19,11,2,0,1,0,351,274,78.1,14,4
"3857261","FIFA World Cup 2022","2022","Group Stage","2022-11-29","19:00:00.000","Slavko Vinčić","Ahmad bin Ali Stadium",768,"England",907,"Wales",FALSE,3,0,"W",18,7,4,2.9155,11,17,0,0,6,0,630,553,87.8,9,9
"3857290","FIFA World Cup 2022","2022","Group Stage","2022-11-24","10:00:00.000","Facundo Tello Figueroa","Al Janoub Stadium   ",773,"Switzerland",2722,"Cameroon",TRUE,1,0,"W",7,3,1,1.4265,14,10,2,0,11,0,549,461,84,28,8
"3857290","FIFA World Cup 2022","2022","Group Stage","2022-11-24","10:00:00.000","Facundo Tello Figueroa","Al Janoub Stadium   ",2722,"Cameroon",773,"Switzerland",FALSE,0,1,"L",8,5,1,0.6131,10,13,1,0,5,0,533,440,82.6,19,15
"3857298","FIFA World Cup 2022","2022","Group Stage","2022-11-24","16:00:00.000","Ismail Elfath","Stadium 974",780,"Portugal",4885,"Ghana",TRUE,3,2,"W",11,5,3,2.0969,15,20,2,0,3,0,665,576,86.6,18,3
"3857298","FIFA World Cup 2022","2022","Group Stage","2022-11-24","16:00:00.000","Ismail Elfath","Stadium 974",4885,"Ghana",780,"Portugal",FALSE,2,3,"L",9,3,1,0.78,20,15,4,0,3,0,415,336,81,13,12
"3857285","FIFA World Cup 2022","2022","Group Stage","2022-11-21","16:00:00.000","Wilton Pereira Sampaio","Al Thumama Stadium",787,"Senegal",941,"Netherlands",TRUE,0,2,"L",15,4,4,0.6915,13,16,2,0,6,1,430,344,80,34,9
"3857285","FIFA World Cup 2022","2022","Group Stage","2022-11-21","16:00:00.000","Wilton Pereira Sampaio","Al Thumama Stadium",941,"Netherlands",787,"Senegal",FALSE,2,0,"W",10,3,3,1.1239,16,12,1,0,7,1,491,393,80,16,11
"3857282","FIFA World Cup 2022","2022","Group Stage","2022-11-21","19:00:00.000","Abdulrahman Ibrahim Al Jassim","Ahmad bin Ali Stadium",1839,"United States",907,"Wales",TRUE,1,1,"D",6,1,1,0.6025,17,10,4,0,5,0,610,520,85.2,24,13
"3857282","FIFA World Cup 2022","2022","Group Stage","2022-11-21","19:00:00.000","Abdulrahman Ibrahim Al Jassim","Ahmad bin Ali Stadium",907,"Wales",1839,"United States",FALSE,1,1,"D",7,3,1,1.3953,10,16,2,0,3,0,443,339,76.5,29,10
"3857297","FIFA World Cup 2022","2022","Group Stage","2022-11-26","13:00:00.000","Wilton Pereira Sampaio","Education City Stadium ",789,"Poland",799,"Saudi Arabia",TRUE,2,0,"W",9,3,2,1.7342,18,15,3,0,4,0,337,259,76.9,29,12
"3857297","FIFA World Cup 2022","2022","Group Stage","2022-11-26","13:00:00.000","Wilton Pereira Sampaio","Education City Stadium ",799,"Saudi Arabia",789,"Poland",FALSE,0,2,"L",17,5,3,1.972,16,17,2,0,5,0,582,489,84,17,5
"3857294","FIFA World Cup 2022","2022","Group Stage","2022-11-29","15:00:00.000","Bakary Papa Gassama","Al Bayt Stadium",941,"Netherlands",3566,"Qatar",TRUE,2,0,"W",13,4,3,1.714,19,7,1,0,4,0,832,747,89.8,8,4
"3857294","FIFA World Cup 2022","2022","Group Stage","2022-11-29","15:00:00.000","Bakary Papa Gassama","Al Bayt Stadium",3566,"Qatar",941,"Netherlands",FALSE,0,2,"L",5,3,0,0.1437,8,18,0,0,2,0,486,396,81.5,11,12
"3857266","FIFA World Cup 2022","2022","Group Stage","2022-11-26","16:00:00.000","Szymon Marciniak","Stadium 974",771,"France",776,"Denmark",TRUE,2,1,"W",21,6,8,1.9336,4,11,1,0,6,0,540,464,85.9,17,15
"3857266","FIFA World Cup 2022","2022","Group Stage","2022-11-26","16:00:00.000","Szymon Marciniak","Stadium 974",776,"Denmark",771,"France",FALSE,1,2,"L",10,2,2,0.8885,11,4,2,0,4,0,567,479,84.5,17,11
"3857284","FIFA World Cup 2022","2022","Group Stage","2022-11-23","13:00:00.000","Ivan Arcides Barton Cisneros","Sheikh Khalifa International Stadium",770,"Germany",778,"Japan",TRUE,1,2,"L",26,9,6,2.768,7,13,0,0,6,2,826,723,87.5,8,3
"3857284","FIFA World Cup 2022","2022","Group Stage","2022-11-23","13:00:00.000","Ivan Arcides Barton Cisneros","Sheikh Khalifa International Stadium",778,"Japan",770,"Germany",FALSE,2,1,"W",12,4,4,1.2493,15,7,0,0,6,0,294,215,73.1,41,8
"3857254","FIFA World Cup 2022","2022","Group Stage","2022-11-22","13:00:00.000","César Arturo Ramos Palazuelos","Education City Stadium ",776,"Denmark",777,"Tunisia",TRUE,0,0,"D",11,5,2,1.5666,13,9,2,0,11,0,646,544,84.2,20,10
"3857254","FIFA World Cup 2022","2022","Group Stage","2022-11-22","13:00:00.000","César Arturo Ramos Palazuelos","Education City Stadium ",777,"Tunisia",776,"Denmark",FALSE,0,0,"D",13,1,7,1.0599,10,13,1,0,9,0,417,315,75.5,33,12
"3857265","FIFA World Cup 2022","2022","Group Stage","2022-11-22","16:00:00.000","Chris Beath","Stadium 974",794,"Mexico",789,"Poland",TRUE,0,0,"D",11,4,3,0.5291,14,14,2,0,6,1,544,437,80.3,21,8
"3857265","FIFA World Cup 2022","2022","Group Stage","2022-11-22","16:00:00.000","Chris Beath","Stadium 974",789,"Poland",794,"Mexico",FALSE,0,0,"D",6,2,2,1.1379,15,14,1,0,5,0,362,259,71.5,28,8
"3857301","FIFA World Cup 2022","2022","Group Stage","2022-11-25","13:00:00.000","Antonio Miguel Mateu Lahoz","Al Thumama Stadium",3566,"Qatar",787,"Senegal",TRUE,1,3,"L",10,3,3,0.9601,11,13,3,0,6,1,452,362,80.1,24,10
"3857301","FIFA World Cup 2022","2022","Group Stage","2022-11-25","13:00:00.000","Antonio Miguel Mateu Lahoz","Al Thumama Stadium",787,"Senegal",3566,"Qatar",FALSE,3,1,"W",12,4,2,0.903,13,10,3,0,6,1,547,462,84.5,19,6
"3857268","FIFA World Cup 2022","2022","Group Stage","2022-11-23","19:00:00.000","Janny Sikazwe","Ahmad bin Ali Stadium",782,"Belgium",1833,"Canada",TRUE,1,0,"W",9,3,3,0.67,11,15,3,0,4,0,534,451,84.5,30,9
"3857268","FIFA World Cup 2022","2022","Group Stage","2022-11-23","19:00:00.000","Janny Sikazwe","Ahmad bin Ali Stadium",1833,"Canada",782,"Belgium",FALSE,0,1,"L",22,3,8,2.5462,15,10,2,0,4,1,480,401,83.5,10,12
"3857269","FIFA World Cup 2022","2022","Group Stage","2022-11-28","16:00:00.000","Ivan Arcides Barton Cisneros","Stadium 974",781,"Brazil",773,"Switzerland",TRUE,1,0,"W",13,5,5,0.9227,10,18,1,0,8,1,597,507,84.9,11,14
"3857269","FIFA World Cup 2022","2022","Group Stage","2022-11-28","16:00:00.000","Ivan Arcides Barton Cisneros","Stadium 974",773,"Switzerland",781,"Brazil",FALSE,0,1,"L",6,0,4,0.2886,18,10,1,0,3,0,513,428,83.4,27,8
"3869321","FIFA World Cup 2022","2022","Quarter-finals","2022-12-09","19:00:00.000","Antonio Miguel Mateu Lahoz","Lusail Stadium",941,"Netherlands",779,"Argentina",TRUE,2,2,"D",7,2,3,0.5695,37,20,7,1,2,0,691,572,82.8,27,24
"3869321","FIFA World Cup 2022","2022","Quarter-finals","2022-12-09","19:00:00.000","Antonio Miguel Mateu Lahoz","Lusail Stadium",779,"Argentina",941,"Netherlands",FALSE,2,2,"D",14,5,4,1.9392,22,37,8,0,8,0,640,531,83,27,10
"3857292","FIFA World Cup 2022","2022","Group Stage","2022-12-01","19:00:00.000","Stéphanie Frappart","Al Bayt Stadium",795,"Costa Rica",770,"Germany",TRUE,2,4,"L",7,5,1,1.0347,4,9,1,0,1,0,374,284,75.9,37,15
"3857292","FIFA World Cup 2022","2022","Group Stage","2022-12-01","19:00:00.000","Stéphanie Frappart","Al Bayt Stadium",770,"Germany",795,"Costa Rica",FALSE,4,2,"W",31,11,5,4.3161,9,4,0,0,14,1,766,669,87.3,8,11
"3857295","FIFA World Cup 2022","2022","Group Stage","2022-11-27","10:00:00.000","Michael Oliver","Ahmad bin Ali Stadium",778,"Japan",795,"Costa Rica",TRUE,0,1,"L",13,3,7,0.7735,24,13,3,0,5,0,619,527,85.1,9,8
"3857295","FIFA World Cup 2022","2022","Group Stage","2022-11-27","10:00:00.000","Michael Oliver","Ahmad bin Ali Stadium",795,"Costa Rica",778,"Japan",FALSE,1,0,"W",4,1,1,0.1994,13,23,3,0,0,0,470,374,79.6,23,12
"3869685","FIFA World Cup 2022","2022","Final","2022-12-18","17:00:00.000","Szymon Marciniak","Lusail Stadium",779,"Argentina",771,"France",TRUE,3,3,"D",20,10,4,2.7583,29,18,5,0,6,1,693,560,80.8,26,13
"3869685","FIFA World Cup 2022","2022","Final","2022-12-18","17:00:00.000","Szymon Marciniak","Lusail Stadium",771,"France",779,"Argentina",FALSE,3,3,"D",10,5,3,2.2726,19,26,3,0,5,0,570,434,76.1,19,15
"3869684","FIFA World Cup 2022","2022","3rd Place Final","2022-12-17","17:00:00.000","Abdulrahman Ibrahim Al Jassim","Sheikh Khalifa International Stadium",785,"Croatia",788,"Morocco",TRUE,2,1,"W",12,4,3,0.8493,14,15,0,0,6,0,528,439,83.1,19,8
"3869684","FIFA World Cup 2022","2022","3rd Place Final","2022-12-17","17:00:00.000","Abdulrahman Ibrahim Al Jassim","Sheikh Khalifa International Stadium",788,"Morocco",785,"Croatia",FALSE,1,2,"L",9,2,2,0.9915,15,14,2,0,3,0,512,431,84.2,16,16
"3857256","FIFA World Cup 2022","2022","Group Stage","2022-12-02","19:00:00.000","Fernando Andrés Rapallini","Stadium 974",786,"Serbia",773,"Switzerland",TRUE,2,3,"L",12,4,2,1.189,21,14,7,0,2,0,521,407,78.1,9,5
"3857256","FIFA World Cup 2022","2022","Group Stage","2022-12-02","19:00:00.000","Fernando Andrés Rapallini","Stadium 974",773,"Switzerland",786,"Serbia",FALSE,3,2,"W",14,7,4,3.1035,14,20,4,0,0,0,445,346,77.8,27,18
"3869151","FIFA World Cup 2022","2022","Round of 16","2022-12-03","21:00:00.000","Szymon Marciniak","Ahmad bin Ali Stadium",779,"Argentina",792,"Australia",TRUE,2,1,"W",14,5,2,1.4816,9,16,0,0,1,0,728,646,88.7,25,16
"3869151","FIFA World Cup 2022","2022","Round of 16","2022-12-03","21:00:00.000","Szymon Marciniak","Ahmad bin Ali Stadium",792,"Australia",779,"Argentina",FALSE,1,2,"L",5,1,3,0.4261,18,8,2,0,3,0,478,384,80.3,11,9
"3857257","FIFA World Cup 2022","2022","Group Stage","2022-11-30","15:00:00.000","Mustapha Ghorbal","Al Janoub Stadium   ",792,"Australia",776,"Denmark",TRUE,1,0,"W",8,4,3,0.4697,12,9,2,0,2,0,350,219,62.6,29,11
"3857257","FIFA World Cup 2022","2022","Group Stage","2022-11-30","15:00:00.000","Mustapha Ghorbal","Al Janoub Stadium   ",776,"Denmark",792,"Australia",FALSE,0,1,"L",14,4,5,0.7372,10,11,1,0,6,0,715,590,82.5,27,12
"3857258","FIFA World Cup 2022","2022","Group Stage","2022-11-24","19:00:00.000","Alireza Faghani","Lusail Stadium",781,"Brazil",786,"Serbia",TRUE,2,0,"W",23,9,5,2.1239,8,11,0,0,5,0,618,539,87.2,22,8
"3857258","FIFA World Cup 2022","2022","Group Stage","2022-11-24","19:00:00.000","Alireza Faghani","Lusail Stadium",786,"Serbia",781,"Brazil",FALSE,0,2,"L",5,0,2,0.1633,11,7,3,0,4,0,446,351,78.7,19,11
"3857288","FIFA World Cup 2022","2022","Group Stage","2022-11-26","10:00:00.000","Daniel Siebert","Al Janoub Stadium   ",777,"Tunisia",792,"Australia",TRUE,0,1,"L",14,4,6,1.0522,15,14,3,0,5,0,548,406,74.1,35,8
"3857288","FIFA World Cup 2022","2022","Group Stage","2022-11-26","10:00:00.000","Daniel Siebert","Al Janoub Stadium   ",792,"Australia",777,"Tunisia",FALSE,1,0,"W",9,2,3,0.359,16,12,0,0,2,0,404,274,67.8,34,11
"3857267","FIFA World Cup 2022","2022","Group Stage","2022-11-29","15:00:00.000","Clément Turpin","Sheikh Khalifa International Stadium",3565,"Ecuador",787,"Senegal",TRUE,1,2,"L",9,4,2,1.0017,23,8,0,0,3,0,465,362,77.8,29,9
"3857267","FIFA World Cup 2022","2022","Group Stage","2022-11-29","15:00:00.000","Clément Turpin","Sheikh Khalifa International Stadium",787,"Senegal",3565,"Ecuador",FALSE,2,1,"W",13,3,4,1.7075,10,22,1,0,6,1,311,213,68.5,39,7
"3857287","FIFA World Cup 2022","2022","Group Stage","2022-11-24","13:00:00.000","Clément Turpin","Education City Stadium ",783,"Uruguay",791,"South Korea",TRUE,0,0,"D",10,1,2,0.4173,7,11,1,0,4,0,570,475,83.3,31,17
"3857287","FIFA World Cup 2022","2022","Group Stage","2022-11-24","13:00:00.000","Clément Turpin","Education City Stadium ",791,"South Korea",783,"Uruguay",FALSE,0,0,"D",7,0,1,0.493,11,7,1,0,3,0,463,351,75.8,20,13
"3869486","FIFA World Cup 2022","2022","Quarter-finals","2022-12-10","17:00:00.000","Facundo Tello Figueroa","Al Thumama Stadium",788,"Morocco",780,"Portugal",TRUE,1,0,"W",9,3,0,0.972,18,9,2,1,3,0,249,184,73.9,35,15
"3869486","FIFA World Cup 2022","2022","Quarter-finals","2022-12-10","17:00:00.000","Facundo Tello Figueroa","Al Thumama Stadium",780,"Portugal",788,"Morocco",FALSE,0,1,"L",12,3,3,0.7441,9,17,1,0,9,0,731,616,84.3,3,4
"3857260","FIFA World Cup 2022","2022","Group Stage","2022-11-30","19:00:00.000","Michael Oliver","Lusail Stadium",799,"Saudi Arabia",794,"Mexico",TRUE,1,2,"L",10,2,1,1.0761,21,16,6,0,1,0,322,194,60.2,30,15
"3857260","FIFA World Cup 2022","2022","Group Stage","2022-11-30","19:00:00.000","Michael Oliver","Lusail Stadium",794,"Mexico",799,"Saudi Arabia",FALSE,2,1,"W",26,10,9,2.3221,18,21,1,0,8,0,488,367,75.2,21,15
"3857264","FIFA World Cup 2022","2022","Group Stage","2022-11-30","19:00:00.000","Danny Desmond Makkelie","Stadium 974",789,"Poland",779,"Argentina",TRUE,0,2,"L",4,0,2,0.1976,9,12,1,0,1,0,337,267,79.2,32,10
"3857264","FIFA World Cup 2022","2022","Group Stage","2022-11-30","19:00:00.000","Danny Desmond Makkelie","Stadium 974",779,"Argentina",789,"Poland",FALSE,2,0,"W",24,13,4,3.0767,12,9,1,0,8,0,909,826,90.9,7,7
"3857289","FIFA World Cup 2022","2022","Group Stage","2022-11-26","19:00:00.000","Daniele Orsato","Lusail Stadium",779,"Argentina",794,"Mexico",TRUE,2,0,"W",5,2,0,0.3252,15,20,1,0,4,0,567,476,84,20,5
"3857289","FIFA World Cup 2022","2022","Group Stage","2022-11-26","19:00:00.000","Daniele Orsato","Lusail Stadium",794,"Mexico",779,"Argentina",FALSE,0,2,"L",4,1,1,0.2064,21,14,4,0,2,0,403,304,75.4,15,16
"3869254","FIFA World Cup 2022","2022","Round of 16","2022-12-06","21:00:00.000","César Arturo Ramos Palazuelos","Lusail Stadium",780,"Portugal",773,"Switzerland",TRUE,6,1,"W",15,9,3,2.2843,14,15,0,0,6,0,488,404,82.8,16,10
