"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"sot",760440,"2026-06-18","Canada","Qatar",10,4,3.18201754385965,3.92763157894737,5.0710351409304,6.71127568323715,5.35167822655963,3.93999804828561,3,0.147202183172469,0.0141123055437077
"sot",760440,"2026-06-18","Qatar","Canada",0,4,3.18201754385965,3.92763157894737,2.6037875488641,3.18201754385965,3.92763157894737,2.6037875488641,3,0.37986344917693,0.232826372631986
"sot",760441,"2026-06-18","Mexico","South Korea",4,8,3.97216599190283,3.92763157894737,4.4615567680348,1.63297367897478,1.63353903911001,1.65761957335603,4,0.192656729303732,0.1216778426908
"sot",760441,"2026-06-18","South Korea","Mexico",2,8,4.20293522267206,3.92763157894737,4.04954653777999,2.02451611575285,1.88470557441466,1.94548390060086,4,0.366194303483342,0.331947894629551
"sot",760442,"2026-06-19","United States","Australia",2,5,3.86634615384615,3.93269230769231,3.65302744068441,1.85487350488239,1.88719097444939,1.75506210203123,4,0.291591802276395,0.24601574707094
"sot",760442,"2026-06-19","Australia","United States",2,8,3.12795857988166,3.93269230769231,4.14368296614266,1.54034459870244,1.88719097444939,1.99366015125986,3,0.365854075195946,0.611841492200797
"sot",760443,"2026-06-19","Turkey","Paraguay",5,1,4.61057692307692,3.93269230769231,4.54827153645903,1.75630368994837,1.87356276596721,1.76202688577878,5,0.261378514548612,0.273493954186709
"sot",760443,"2026-06-19","Paraguay","Turkey",2,1,3.44391025641026,3.93269230769231,3.40400445064779,1.66384238042404,1.88719097444939,1.64724659483549,3,0.447097790573097,0.436963203853961
"sot",760444,"2026-06-19","Brazil","Haiti",5,11,6.66646634615385,3.93269230769231,8.22318428228352,1.96850840714836,1.87356276596721,2.47588844342616,7,0.249508290600589,0.508537943742001
"sot",760444,"2026-06-19","Haiti","Brazil",3,1,3.61057692307692,3.93269230769231,2.34864792794692,1.55073367611653,1.61647900621608,1.57888795886788,4,0.237197413733502,0.0443586113006887
"sot",760445,"2026-06-19","Scotland","Morocco",0,1,3.61057692307692,3.93269230769231,3.15768156303901,3.61057692307692,3.93269230769231,3.15768156303901,4,0.237197413733502,0.150581154464464
"sot",760445,"2026-06-19","Morocco","Scotland",2,11,3.04146634615385,3.93269230769231,4.28228312583654,1.50993402704794,1.88719097444939,2.06645769043478,3,0.343437750551498,0.640659897868837
"sot",760446,"2026-06-20","Ecuador","Curaçao",15,4,3.5,3.9,5.7717672207053,12.6078268564104,11.3846230868069,7.37636393886743,4,0.287974620258314,0.0298465209407509
"sot",760446,"2026-06-20","Curaçao","Ecuador",3,1,3.58333333333333,3.9,2.23600523650222,1.5462124048447,1.60882980982125,1.6136920141414,4,0.231589868652037,0.03525877544943
"sot",760447,"2026-06-20","Netherlands","Sweden",7,6,3.77272727272727,3.9,4.34378626982205,3.00330155272471,2.89832548911621,2.58772296960509,4,0.229518053209815,0.136407212974366
"sot",760447,"2026-06-20","Sweden","Netherlands",8,6,4.31818181818182,3.9,3.30705348208705,3.22010921498927,3.61679047766044,4.34319553477739,4,0.139796609628486,0.3349868713027
"sot",760448,"2026-06-20","Germany","Ivory Coast",7,7,6.29166666666667,3.9,6.09196640142666,1.94224598246323,2.89832548911621,1.96833132373933,6,0.160030708361025,0.185780981581996
"sot",760448,"2026-06-20","Ivory Coast","Germany",2,1,3.91666666666667,3.9,3.14040812968361,1.8793319433825,1.87119407428874,1.54484977208345,4,0.302590387784113,0.147603312638841
"sot",760449,"2026-06-21","Tunisia","Japan",0,7,3.4821063394683,3.95705521472393,2.60567130780788,3.4821063394683,3.95705521472393,2.60567130780788,3,0.456746884289882,0.233282472083444
"sot",760449,"2026-06-21","Japan","Tunisia",5,9,3.7703768624014,3.95705521472393,6.3165238296608,1.92199380535545,1.86704637756092,1.88817042301261,4,0.229981762828444,0.0156536423891354
"sot",760450,"2026-06-21","Uruguay","Cape Verde",2,9,4.2703768624014,3.95705521472393,5.73719559263639,2.06011987992207,1.89920216330585,2.93640173673732,4,0.381301384980595,0.678579835218903
"sot",760450,"2026-06-21","Cape Verde","Uruguay",4,1,3.4642126789366,3.95705521472393,2.66072302344909,1.67232496633604,1.63310858111583,1.9243852570539,3,0.107267497711336,0.253305258210255
"sot",760451,"2026-06-21","Belgium","Iran",7,11,4.29907975460123,3.95705521472393,4.32342193105078,2.61543419099969,2.85371576386627,2.60025287553516,4,0.14236993728725,0.139097385763145
"sot",760451,"2026-06-21","Iran","Belgium",3,7,3.06543967280164,3.95705521472393,3.23460423092299,1.49662611614651,1.62231433598495,1.5046439579816,3,0.167027409157488,0.138926673176731
"sot",760452,"2026-06-21","New Zealand","Egypt",5,1,4.63087934560327,3.95705521472393,3.94758194075441,1.75463722077834,1.86704637756092,1.86955756071269,5,0.257510664905653,0.408418778495716
"sot",760452,"2026-06-21","Egypt","New Zealand",7,4,3.19836400817996,3.95705521472393,4.0483880716866,3.58504934783268,2.85371576386627,2.78531786844025,3,0.14458647399815,0.0534065891267195
"sot",760453,"2026-06-21","Spain","Saudi Arabia",8,9,4.48466257668712,3.95705521472393,7.30776886852206,3.08395940788824,3.5576571895571,2.00086768463333,4,0.118949294476901,0.00449792257762245
"sot",760453,"2026-06-21","Saudi Arabia","Spain",1,7,3.39877300613497,3.95705521472393,2.05345336388097,2.17535852019445,2.58155509873492,1.33393042027662,3,0.435630846258921,0.11410102827926
