date,home_team,away_team,home_score,away_score,tournament,neutral,k_factor,elo_home_pre,elo_away_pre
1928-05-19,Belgium,England,1,3,Friendly,FALSE,20,1467.8196,1597.0690
1928-05-29,Argentina,United States,11,2,Olympic Games,TRUE,50,1742.0040,1489.2960
1928-06-02,Argentina,Belgium,6,3,Olympic Games,TRUE,50,1765.6638,1483.9063
1928-06-06,Argentina,Egypt,6,0,Olympic Games,TRUE,50,1780.0960,1572.9671
1928-06-10,Uruguay,Argentina,1,1,Olympic Games,TRUE,50,1838.1647,1804.8355
1928-06-13,Uruguay,Argentina,2,1,Olympic Games,TRUE,50,1835.7738,1807.2264
1928-08-30,Argentina,Uruguay,1,0,Copa Newton,FALSE,30,1784.2760,1824.8094
1928-09-21,Uruguay,Argentina,2,2,Copa Lipton,FALSE,30,1812.3520,1796.7334
1928-10-22,England,Northern Ireland,2,1,British Home Championship,FALSE,30,1610.8092,1422.0899
1928-11-17,Wales,England,2,3,British Home Championship,FALSE,30,1483.8298,1615.5940
1929-04-13,Scotland,England,1,0,British Home Championship,FALSE,30,1734.0450,1629.2264
1929-05-09,France,England,1,4,Friendly,FALSE,20,1394.7313,1622.1696
1929-05-11,Belgium,England,1,5,Friendly,FALSE,20,1455.2214,1633.5238
1929-05-15,Spain,England,4,3,Friendly,FALSE,20,1655.8892,1648.1182
1929-06-16,Argentina,Uruguay,2,0,Friendly,FALSE,20,1801.5486,1807.5368
1929-06-16,Uruguay,Argentina,1,1,Friendly,FALSE,20,1796.4994,1812.5860
1929-09-20,Uruguay,Argentina,2,1,Copa Newton,FALSE,30,1794.1301,1814.9553
1929-09-28,Argentina,Uruguay,0,0,Copa Lipton,FALSE,30,1803.3156,1805.7698
1929-10-19,Northern Ireland,England,0,3,British Home Championship,FALSE,30,1409.8081,1641.1243
1929-11-03,Argentina,Peru,3,0,Copa América,FALSE,50,1799.2115,1454.8040
1929-11-10,Argentina,Paraguay,4,1,Copa América,FALSE,50,1805.5007,1505.2235
1929-11-17,Argentina,Uruguay,2,0,Copa América,FALSE,50,1813.4437,1745.4221
1929-11-20,England,Wales,6,0,British Home Championship,FALSE,30,1657.8998,1452.7743
1930-04-05,England,Scotland,5,2,British Home Championship,FALSE,30,1667.2862,1769.9534
1930-05-10,Germany,England,3,3,Friendly,FALSE,20,1616.8305,1693.7377
1930-05-14,Austria,England,0,0,Friendly,FALSE,20,1743.3661,1694.4014
1930-05-25,Argentina,Uruguay,1,1,Copa Newton,FALSE,30,1834.1015,1724.7644
1930-07-15,Argentina,France,1,0,FIFA World Cup,TRUE,60,1826.0189,1404.5804
1930-07-19,Argentina,Mexico,6,3,FIFA World Cup,TRUE,60,1830.8916,1326.4671
1930-07-22,Argentina,Chile,3,1,FIFA World Cup,TRUE,60,1836.3485,1474.0409
1930-07-26,Argentina,United States,6,1,FIFA World Cup,TRUE,60,1846.2938,1575.1776
1930-07-30,Uruguay,Argentina,4,2,FIFA World Cup,FALSE,60,1764.7111,1867.1199
1930-08-03,Argentina,Yugoslavia,3,1,Friendly,FALSE,20,1821.8079,1493.5078
1930-10-20,England,Northern Ireland,5,1,British Home Championship,FALSE,30,1698.4442,1418.7639
1930-11-22,Wales,England,0,4,British Home Championship,FALSE,30,1427.1389,1704.1282
1931-03-28,Scotland,England,2,0,British Home Championship,FALSE,30,1726.4556,1719.0488
1931-04-19,Paraguay,Argentina,0,1,Friendly,FALSE,20,1506.6468,1824.1573
1931-04-25,Paraguay,Argentina,1,1,Friendly,FALSE,20,1502.2000,1828.6040
1931-05-14,France,England,5,2,Friendly,FALSE,20,1375.8657,1703.2911
1931-05-16,Belgium,England,1,4,Friendly,FALSE,20,1393.9198,1675.7330
1931-07-04,Argentina,Paraguay,1,1,Copa Chevallier Boutell,FALSE,30,1822.8763,1507.9278
1931-07-09,Argentina,Paraguay,3,1,Copa Chevallier Boutell,FALSE,30,1810.3976,1520.4065
1931-10-17,Northern Ireland,England,2,6,British Home Championship,FALSE,30,1406.4499,1684.8287
1931-11-18,England,Wales,3,1,British Home Championship,FALSE,30,1699.6618,1416.1571
1931-12-09,England,Spain,7,1,Friendly,FALSE,20,1704.1198,1677.1688
1932-04-09,England,Scotland,3,0,British Home Championship,FALSE,30,1717.9332,1729.8259
1932-05-15,Argentina,Uruguay,2,0,Friendly,FALSE,20,1814.7079,1779.9904
1932-05-18,Uruguay,Argentina,1,0,Friendly,FALSE,20,1770.5317,1824.1666
1932-10-17,England,Northern Ireland,1,0,British Home Championship,FALSE,30,1737.6655,1400.0407
1932-11-16,Wales,England,0,0,British Home Championship,FALSE,30,1438.5621,1739.9013
1932-12-07,England,Austria,4,3,Friendly,FALSE,20,1732.0667,1803.0274
1933-01-21,Uruguay,Argentina,2,1,Friendly,FALSE,20,1754.6894,1815.4933
1933-02-05,Argentina,Uruguay,4,1,Friendly,FALSE,20,1806.6167,1763.5660
1933-04-01,Scotland,England,2,1,British Home Championship,FALSE,30,1680.9983,1741.2329
1933-05-13,Italy,England,1,1,Friendly,FALSE,20,1777.7076,1727.9422
1933-05-20,Switzerland,England,0,4,Friendly,FALSE,20,1442.6021,1732.0043
1933-10-14,Northern Ireland,England,0,3,British Home Championship,FALSE,30,1409.5849,1741.4380
1933-11-15,England,Wales,1,2,British Home Championship,FALSE,30,1752.3785,1483.3926
1933-12-06,England,France,4,1,Friendly,FALSE,20,1725.5819,1401.5886
1933-12-14,Uruguay,Argentina,0,1,Friendly,FALSE,20,1752.8900,1817.2926
1934-04-14,England,Scotland,3,0,British Home Championship,FALSE,30,1728.3861,1648.4706
1934-05-10,Hungary,England,2,1,Friendly,FALSE,20,1641.9180,1742.1403
1934-05-16,Czechoslovakia,England,2,1,Friendly,FALSE,20,1655.5764,1732.1339
1934-05-27,Argentina,Sweden,2,3,FIFA World Cup,TRUE,60,1828.3137,1604.0886
1934-07-18,Uruguay,Argentina,2,2,Friendly,FALSE,20,1741.8690,1781.2573
1934-08-15,Argentina,Uruguay,1,0,Friendly,FALSE,20,1782.9843,1740.1419
1934-09-29,Wales,England,0,4,British Home Championship,FALSE,30,1510.1891,1722.8076
1934-11-14,England,Italy,3,2,Friendly,FALSE,20,1742.1226,1835.6644
1935-01-06,Argentina,Chile,4,1,Copa América,TRUE,50,1789.0900,1464.0956
1935-01-20,Peru,Argentina,1,4,Copa América,FALSE,50,1343.9919,1800.7666
1935-01-27,Argentina,Uruguay,0,3,Copa América,TRUE,50,1810.7130,1750.2123
1935-02-06,England,Northern Ireland,2,1,British Home Championship,FALSE,30,1751.9367,1418.5739
1935-04-06,Scotland,England,2,0,British Home Championship,FALSE,30,1620.6003,1754.2238
1935-05-18,Netherlands,England,0,1,Friendly,FALSE,20,1499.0343,1729.5531
1935-07-18,Uruguay,Argentina,1,1,Friendly,FALSE,20,1801.5046,1759.4207
1935-08-15,Argentina,Uruguay,3,0,Friendly,FALSE,20,1763.2965,1797.6288
1935-10-19,Northern Ireland,England,1,3,British Home Championship,FALSE,30,1403.8955,1735.9637
1935-12-04,England,Germany,3,0,Friendly,FALSE,20,1745.3321,1731.4312
1936-02-05,England,Wales,1,2,British Home Championship,FALSE,30,1757.2921,1500.2939
1936-04-04,England,Scotland,1,1,British Home Championship,FALSE,30,1730.6984,1679.5406
1936-05-06,Austria,England,2,1,Friendly,FALSE,20,1699.3354,1724.5552
1936-05-09,Belgium,England,3,2,Friendly,FALSE,20,1314.1788,1716.6749
1936-08-09,Argentina,Uruguay,1,0,Friendly,FALSE,20,1777.5277,1783.3976
1936-09-20,Uruguay,Argentina,2,1,Friendly,FALSE,20,1776.0424,1784.8828
1936-10-17,Wales,England,2,1,British Home Championship,FALSE,30,1510.3664,1699.6578
1936-11-18,England,Northern Ireland,3,1,British Home Championship,FALSE,30,1680.8855,1396.8002
1936-12-02,England,Hungary,6,2,Friendly,FALSE,20,1685.3301,1701.6377
1936-12-30,Argentina,Chile,2,1,Copa América,FALSE,50,1777.4480,1418.7371
1937-01-09,Argentina,Paraguay,6,1,Copa América,FALSE,50,1780.7767,1577.8470
1937-01-16,Argentina,Peru,1,0,Copa América,FALSE,50,1795.6597,1340.6116
1937-01-23,Argentina,Uruguay,2,3,Copa América,FALSE,50,1797.6272,1627.8514
1937-01-30,Argentina,Brazil,1,0,Copa América,FALSE,50,1756.3602,1673.9517
1937-02-01,Argentina,Brazil,2,0,Copa América,FALSE,50,1769.3212,1660.9907
1937-04-17,Scotland,England,3,1,British Home Championship,FALSE,30,1685.0583,1699.6489
1937-05-14,Norway,England,0,6,Friendly,FALSE,20,1510.1116,1682.5712
1937-05-17,Sweden,England,0,4,Friendly,FALSE,20,1627.5821,1699.4526
1937-05-20,Finland,England,0,8,Friendly,FALSE,20,1374.8418,1719.7173
1937-10-10,Uruguay,Argentina,0,3,Copa Newton,FALSE,30,1669.1184,1786.6919
1937-10-23,Northern Ireland,England,1,5,British Home Championship,FALSE,30,1382.8340,1729.0413
1937-11-11,Argentina,Uruguay,5,1,Copa Lipton,FALSE,30,1811.6153,1644.1950
1937-11-17,England,Wales,2,1,British Home Championship,FALSE,30,1740.0150,1580.4809
1937-12-01,England,Czechoslovakia,5,4,Friendly,FALSE,20,1745.5147,1707.7101
1938-04-09,England,Scotland,0,1,British Home Championship,FALSE,30,1751.7440,1691.7878
1938-05-14,Germany,England,3,6,Friendly,FALSE,20,1741.0686,1730.2880
1938-05-21,Switzerland,England,2,1,Friendly,FALSE,20,1462.2322,1753.1862
1938-05-26,France,England,2,4,Friendly,FALSE,20,1467.3848,1738.1839
1938-06-18,Argentina,Uruguay,1,0,Friendly,FALSE,20,1821.5504,1634.2600
1938-10-12,Uruguay,Argentina,2,3,Friendly,FALSE,20,1631.0480,1824.7623
1938-10-22,Wales,England,4,2,British Home Championship,FALSE,30,1556.1552,1746.3516
1938-11-09,England,Norway,4,0,Friendly,FALSE,20,1718.1383,1538.3384
1938-11-16,England,Northern Ireland,7,0,British Home Championship,FALSE,30,1724.3819,1393.3812
1939-01-15,Brazil,Argentina,1,5,Copa Roca,FALSE,30,1714.0232,1832.1286
1939-01-22,Brazil,Argentina,3,2,Copa Roca,FALSE,30,1687.3626,1858.7893
1939-04-15,Scotland,England,1,2,British Home Championship,FALSE,30,1752.9792,1729.5928
1939-05-13,Italy,England,2,2,Friendly,FALSE,20,1935.6808,1749.7066
1939-05-18,Yugoslavia,England,2,1,Friendly,FALSE,20,1497.8173,1756.4742
1939-05-24,Romania,England,0,2,Friendly,FALSE,20,1451.5191,1742.2006
1939-08-14,Paraguay,Argentina,0,1,Copa Chevallier Boutell,FALSE,30,1494.8571,1840.7483
1939-08-16,Paraguay,Argentina,2,2,Copa Chevallier Boutell,FALSE,30,1488.9959,1846.6095
1940-02-18,Argentina,Paraguay,3,1,Copa Chevallier Boutell,FALSE,30,1837.1590,1498.4464
1940-02-18,Brazil,Argentina,2,2,Copa Roca,FALSE,30,1705.4036,1840.4932
1940-02-25,Argentina,Paraguay,4,0,Copa Chevallier Boutell,FALSE,30,1838.9834,1495.1122
1940-02-25,Brazil,Argentina,0,3,Copa Roca,FALSE,30,1706.9134,1843.0381
1940-03-02,Argentina,Chile,4,1,Friendly,FALSE,20,1866.5685,1441.9410
1940-03-05,Argentina,Brazil,6,1,Copa Roca,FALSE,30,1868.1971,1683.3829
1940-03-09,Argentina,Chile,3,2,Friendly,FALSE,20,1877.9489,1440.3125
1940-03-10,Argentina,Brazil,2,3,Copa Roca,FALSE,30,1878.8153,1673.6311
1940-03-17,Argentina,Brazil,5,1,Copa Roca,FALSE,30,1853.2311,1699.2153
1940-07-18,Uruguay,Argentina,3,0,Friendly,FALSE,20,1682.7498,1863.8132
1940-08-15,Argentina,Uruguay,5,0,Friendly,FALSE,20,1842.3026,1704.2604
1941-01-05,Chile,Argentina,1,2,Friendly,FALSE,20,1436.6604,1850.4056
1941-01-09,Chile,Argentina,2,5,Friendly,FALSE,20,1433.8381,1853.2279
1941-01-19,Peru,Argentina,1,1,Friendly,FALSE,20,1594.2696,1858.0306
1941-01-26,Peru,Argentina,1,1,Friendly,FALSE,20,1598.6624,1853.6378
1941-01-29,Peru,Argentina,0,3,Friendly,FALSE,20,1602.8489,1849.4513
1941-02-12,Argentina,Peru,2,1,Copa América,TRUE,50,1859.9762,1564.5693
1941-02-16,Argentina,Ecuador,6,1,Copa América,TRUE,50,1867.6962,1301.4515
1941-02-23,Argentina,Uruguay,1,0,Copa América,TRUE,50,1871.3947,1731.2057
1941-03-04,Chile,Argentina,0,1,Copa América,FALSE,50,1457.0780,1886.8213
1942-01-11,Argentina,Paraguay,4,3,Copa América,TRUE,50,1893.3371,1491.0575
1942-01-17,Argentina,Brazil,2,1,Copa América,TRUE,50,1897.8287,1686.1292
1942-01-22,Argentina,Ecuador,12,0,Copa América,TRUE,50,1909.2375,1276.4087
1942-01-25,Argentina,Peru,3,1,Copa América,TRUE,50,1912.9045,1530.3122
1942-01-31,Argentina,Chile,0,0,Copa América,TRUE,50,1920.3698,1389.4122
1942-02-07,Uruguay,Argentina,1,0,Copa América,FALSE,50,1786.9907,1897.6168
1942-05-25,Argentina,Uruguay,4,1,Copa Newton,FALSE,30,1871.8524,1812.7551
1942-08-25,Uruguay,Argentina,1,1,Copa Lipton,FALSE,30,1797.7502,1886.8573
1943-03-28,Argentina,Uruguay,3,3,Friendly,FALSE,20,1887.3274,1797.2801
1943-04-04,Uruguay,Argentina,0,1,Friendly,FALSE,20,1802.2628,1882.3447
1943-07-10,Paraguay,Argentina,2,5,Copa Chevallier Boutell,FALSE,30,1536.4592,1892.9174
1943-07-11,Paraguay,Argentina,2,1,Copa Chevallier Boutell,FALSE,30,1526.6949,1902.6818
1945-01-06,Argentina,Paraguay,5,2,Copa Chevallier Boutell,FALSE,30,1877.7687,1551.6079
1945-01-09,Argentina,Paraguay,5,3,Copa Chevallier Boutell,FALSE,30,1881.9271,1547.4496
1945-01-18,Argentina,Bolivia,4,0,Copa América,TRUE,50,1885.3374,1336.1362
1945-01-31,Argentina,Ecuador,4,2,Copa América,TRUE,50,1889.1476,1211.2827
1945-02-07,Argentina,Colombia,9,1,Copa América,TRUE,50,1890.6325,1384.9923
1945-02-11,Chile,Argentina,1,1,Copa América,FALSE,50,1489.3068,1896.7633
1945-02-15,Argentina,Brazil,3,1,Copa América,TRUE,50,1879.0412,1781.5453
1945-02-25,Argentina,Uruguay,1,0,Copa América,TRUE,50,1906.2859,1695.3404
1945-05-26,England,France,2,2,Friendly,FALSE,20,1749.7061,1494.6768
1945-07-07,Paraguay,Argentina,5,1,Copa Chevallier Boutell,FALSE,30,1544.0393,1917.7330
1945-07-09,Paraguay,Argentina,1,3,Copa Chevallier Boutell,FALSE,30,1590.6462,1871.1261
1945-07-18,Uruguay,Argentina,2,2,Copa Lipton,FALSE,30,1683.8934,1882.8871
1945-07-21,Switzerland,England,3,1,Friendly,FALSE,20,1567.6986,1741.9998
1945-08-15,Argentina,Uruguay,6,2,Copa Newton,FALSE,30,1878.7253,1688.0552
1945-09-15,Northern Ireland,England,0,1,Friendly,FALSE,20,1381.0535,1723.8400
1945-10-20,England,Wales,0,1,Friendly,FALSE,20,1727.8040,1576.1867
1945-12-16,Brazil,Argentina,3,4,Copa Roca,FALSE,30,1775.4397,1887.6124
1945-12-20,Brazil,Argentina,6,2,Copa Roca,FALSE,30,1760.9650,1902.0871
1945-12-23,Brazil,Argentina,3,1,Copa Roca,FALSE,30,1792.4034,1870.6487
1946-01-12,Argentina,Paraguay,2,0,Copa América,FALSE,50,1849.5557,1578.8851
1946-01-19,Argentina,Bolivia,7,1,Copa América,FALSE,50,1857.4952,1293.8015
1946-01-19,England,Belgium,2,0,Friendly,FALSE,20,1711.6089,1355.4428
1946-01-26,Argentina,Chile,3,1,Copa América,FALSE,50,1859.7738,1539.4273
1946-02-02,Argentina,Uruguay,3,1,Copa América,FALSE,50,1865.9000,1699.1610
1946-02-10,Argentina,Brazil,2,0,Copa América,FALSE,50,1879.1895,1820.4652
1946-04-13,Scotland,England,1,0,Friendly,FALSE,20,1724.0559,1713.6336
1946-04-24,England,Scotland,2,2,Friendly,FALSE,20,1706.7089,1730.9806
1946-05-11,England,Switzerland,4,1,Friendly,FALSE,20,1704.5632,1607.1765
1946-05-19,France,England,2,1,Friendly,FALSE,20,1518.3932,1713.0685
1946-09-28,Northern Ireland,England,2,7,British Home Championship,FALSE,30,1377.0896,1700.4090
1946-09-30,Republic of Ireland,England,0,1,Friendly,FALSE,20,1547.1105,1713.4056
1946-11-13,England,Wales,3,0,British Home Championship,FALSE,30,1721.5203,1617.9022
1946-11-27,England,Netherlands,8,2,Friendly,FALSE,20,1733.9351,1496.5592
1947-04-12,England,Scotland,1,1,British Home Championship,FALSE,30,1739.2654,1700.8801
1947-05-03,England,France,3,0,Friendly,FALSE,20,1733.5879,1538.0526
1947-05-18,Switzerland,England,1,0,Friendly,FALSE,20,1581.0647,1738.9886
1947-05-25,Portugal,England,0,10,Friendly,FALSE,20,1537.0066,1727.3367
1947-09-21,Belgium,England,2,5,Friendly,FALSE,20,1364.5685,1746.9116
1947-10-18,Wales,England,0,3,British Home Championship,FALSE,30,1585.1798,1752.6683
1947-11-05,England,Northern Ireland,2,2,British Home Championship,FALSE,30,1773.8825,1431.4253
1947-11-19,England,Sweden,4,2,Friendly,FALSE,20,1761.0613,1709.8908
1947-12-02,Argentina,Paraguay,6,0,Copa América,TRUE,50,1900.6579,1604.9273
1947-12-04,Argentina,Bolivia,7,0,Copa América,TRUE,50,1917.0371,1261.0201
1947-12-11,Argentina,Peru,3,2,Copa América,TRUE,50,1919.5564,1493.4150
1947-12-16,Argentina,Chile,1,1,Copa América,TRUE,50,1923.5171,1546.0837
1947-12-18,Argentina,Colombia,6,0,Copa América,TRUE,50,1903.6286,1465.0624
1947-12-25,Ecuador,Argentina,0,2,Copa América,FALSE,50,1186.6822,1911.5073
1947-12-28,Argentina,Uruguay,3,1,Copa América,TRUE,50,1913.5083,1685.9618
1948-04-10,Scotland,England,0,2,British Home Championship,FALSE,30,1639.0329,1769.9177
1948-05-16,Italy,England,0,4,Friendly,FALSE,20,1882.3839,1790.4228
1948-09-26,Denmark,England,0,0,Friendly,FALSE,20,1575.9470,1818.5928
1948-10-09,Northern Ireland,England,2,6,British Home Championship,FALSE,30,1449.5126,1814.7032
1948-11-10,England,Wales,1,0,British Home Championship,FALSE,30,1824.7437,1566.9781
1948-12-02,England,Switzerland,6,0,Friendly,FALSE,20,1828.1367,1556.0424
1949-04-09,England,Scotland,1,3,British Home Championship,FALSE,30,1832.6029,1631.7500
1949-05-13,Sweden,England,3,1,Friendly,FALSE,20,1710.3269,1794.3687
1949-05-18,Norway,England,1,4,Friendly,FALSE,20,1451.6724,1780.0572
1949-05-22,France,England,1,3,Friendly,FALSE,20,1564.6732,1787.4668
1949-09-21,England,Republic of Ireland,0,2,Friendly,FALSE,20,1797.3756,1471.9735
1949-10-15,Wales,England,1,4,FIFA World Cup qualification,FALSE,40,1543.5955,1769.7614
1949-11-16,England,Northern Ireland,9,2,FIFA World Cup qualification,FALSE,40,1792.5823,1391.2264
1949-11-30,England,Italy,2,0,Friendly,FALSE,20,1797.3387,1871.8018
1950-03-25,Argentina,Paraguay,2,2,Copa Chevallier Boutell,FALSE,30,1929.4466,1725.8105
1950-03-29,Argentina,Paraguay,4,0,Copa Chevallier Boutell,FALSE,30,1918.8961,1736.3610
1950-04-15,Scotland,England,0,1,FIFA World Cup qualification,FALSE,40,1720.6545,1811.2381
1950-05-14,Portugal,England,3,5,Friendly,FALSE,20,1497.5996,1831.7800
1950-05-18,Belgium,England,1,4,Friendly,FALSE,20,1487.6184,1837.9657
1950-06-25,Chile,England,0,2,FIFA World Cup,TRUE,60,1496.1173,1844.6638
1950-06-29,England,United States,0,1,FIFA World Cup,TRUE,60,1855.3317,1422.7543
1950-07-02,England,Spain,0,1,FIFA World Cup,TRUE,60,1799.9250,1715.1921
1950-10-07,Northern Ireland,England,1,4,British Home Championship,FALSE,30,1398.3103,1762.7502
1950-11-15,England,Wales,4,2,British Home Championship,FALSE,30,1772.1547,1494.9577
1950-11-22,England,Yugoslavia,2,2,Friendly,FALSE,20,1776.7607,1713.6194
1951-04-14,England,Scotland,2,3,British Home Championship,FALSE,30,1772.3823,1718.5019
1951-05-09,England,Argentina,2,1,Friendly,FALSE,20,1751.1415,1928.1393
1951-05-13,Republic of Ireland,Argentina,0,1,Friendly,FALSE,20,1452.9927,1915.9587
1951-05-19,England,Portugal,5,2,Friendly,FALSE,20,1763.3221,1480.8753
1951-10-03,England,France,2,2,Friendly,FALSE,20,1766.8086,1533.4205
1951-10-20,Wales,England,1,1,British Home Championship,FALSE,30,1520.5080,1759.3677
1951-11-14,England,Northern Ireland,2,0,British Home Championship,FALSE,30,1753.6727,1362.6852
1951-11-28,England,Austria,2,2,Friendly,FALSE,20,1756.1890,1729.0797
1952-04-05,Scotland,England,1,2,British Home Championship,FALSE,30,1726.9762,1752.6854
1952-05-18,Italy,England,1,1,Friendly,FALSE,20,1801.9423,1770.8448
1952-05-25,Austria,England,2,3,Friendly,FALSE,20,1741.4693,1774.4486
1952-05-28,Switzerland,England,0,3,Friendly,FALSE,20,1544.2790,1786.3541
1952-10-04,Northern Ireland,England,2,2,British Home Championship,FALSE,30,1351.9303,1797.0718
1952-11-12,England,Wales,5,2,British Home Championship,FALSE,30,1785.6897,1547.4815
1952-11-26,England,Belgium,5,0,Friendly,FALSE,20,1792.2466,1513.7286
1952-12-07,Spain,Argentina,0,1,Friendly,FALSE,20,1679.9951,1918.1613
1952-12-14,Portugal,Argentina,1,3,Friendly,FALSE,20,1469.2262,1924.3817
1953-04-18,England,Scotland,2,2,British Home Championship,FALSE,30,1796.3130,1707.2552
1953-05-14,Argentina,England,3,1,Friendly,FALSE,20,1927.8202,1788.8711
1953-05-17,Argentina,England,0,0,Friendly,FALSE,20,1933.8722,1782.8191
1953-05-24,Chile,England,1,2,Friendly,FALSE,20,1586.2781,1789.0042
1953-05-31,Uruguay,England,2,1,Friendly,FALSE,20,1736.8206,1796.1308
1953-06-08,United States,England,3,6,Friendly,FALSE,20,1419.4487,1787.2966
1953-07-05,Argentina,Spain,1,0,Friendly,FALSE,20,1927.6871,1678.8899
1953-10-10,Wales,England,1,4,British Home Championship,FALSE,30,1535.8346,1793.4659
1953-11-11,England,Northern Ireland,3,1,British Home Championship,FALSE,30,1808.5614,1351.2231
1953-11-25,England,Hungary,3,6,Friendly,FALSE,20,1810.3098,1845.0662
1954-04-03,Scotland,England,2,4,British Home Championship,FALSE,30,1699.7598,1789.5616
1954-05-16,Yugoslavia,England,1,0,Friendly,FALSE,20,1759.5341,1812.7219
1954-05-23,Hungary,England,7,1,Friendly,FALSE,20,1879.2911,1804.0612
1954-06-17,Belgium,England,4,4,FIFA World Cup,TRUE,60,1602.1638,1792.7037
1954-06-20,Switzerland,England,0,2,FIFA World Cup,FALSE,60,1555.8641,1777.7237
1954-06-26,England,Uruguay,2,4,FIFA World Cup,TRUE,60,1807.5573,1812.3928
1954-10-02,Northern Ireland,England,0,2,British Home Championship,FALSE,30,1374.5202,1763.1835
1954-11-10,England,Wales,3,2,British Home Championship,FALSE,30,1770.3627,1477.2227
1954-11-28,Portugal,Argentina,1,3,Friendly,FALSE,20,1480.5935,1930.0547
1954-12-01,England,Germany,3,1,Friendly,FALSE,20,1773.1895,1878.3604
1954-12-05,Italy,Argentina,2,0,Friendly,FALSE,20,1701.2110,1933.5942
1955-03-02,Argentina,Paraguay,5,3,Copa América,TRUE,50,1913.1402,1776.5897
1955-03-09,Argentina,Ecuador,4,0,Copa América,TRUE,50,1936.6166,1202.9624
1955-03-16,Argentina,Peru,2,2,Copa América,TRUE,50,1937.9703,1578.6024
1955-03-27,Argentina,Uruguay,6,1,Copa América,TRUE,50,1918.5791,1798.4909
1955-03-30,Chile,Argentina,0,1,Copa América,FALSE,50,1607.5472,1951.9539
1955-04-02,England,Scotland,7,2,British Home Championship,FALSE,30,1788.4127,1602.9849
1955-05-15,France,England,1,0,Friendly,FALSE,20,1672.7392,1798.1357
1955-05-18,Spain,England,1,1,Friendly,FALSE,20,1656.8758,1787.4060
1955-05-22,Portugal,England,3,1,Friendly,FALSE,20,1463.7688,1786.5295
1955-10-02,Denmark,England,1,5,Friendly,FALSE,20,1506.8002,1763.0442
1955-10-22,Wales,England,2,1,British Home Championship,FALSE,30,1489.5884,1773.8882
1955-11-02,England,Northern Ireland,3,0,British Home Championship,FALSE,30,1751.6022,1385.4831
1955-11-30,England,Spain,4,1,Friendly,FALSE,20,1754.9607,1671.8176
1956-01-22,Argentina,Peru,2,1,Copa América,TRUE,50,1961.7899,1638.3694
1956-01-29,Argentina,Chile,2,0,Copa América,TRUE,50,1968.5148,1673.9993
1956-02-01,Argentina,Paraguay,1,0,Copa América,TRUE,50,1980.1452,1646.1586
1956-02-05,Argentina,Brazil,0,1,Copa América,TRUE,50,1986.5239,1771.1109
1956-02-15,Uruguay,Argentina,1,0,Copa América,FALSE,50,1773.1797,1947.7455
1956-02-28,Argentina,Peru,0,0,Pan American Championship,TRUE,30,1917.4610,1580.9206
1956-03-06,Argentina,Costa Rica,4,3,Pan American Championship,TRUE,30,1906.2394,1714.3402
1956-03-11,Argentina,Chile,3,0,Pan American Championship,TRUE,30,1913.7054,1680.8806
1956-03-13,Mexico,Argentina,0,0,Pan American Championship,FALSE,30,1530.0400,1924.5976
1956-03-18,Argentina,Brazil,2,2,Pan American Championship,TRUE,30,1914.2487,1861.0037
1956-04-14,Scotland,England,1,1,British Home Championship,FALSE,30,1623.1245,1764.0050
1956-05-09,England,Brazil,4,2,Friendly,FALSE,20,1762.2482,1850.7588
1956-05-16,Sweden,England,0,0,Friendly,FALSE,20,1621.0953,1776.7523
1956-05-20,Finland,England,1,5,Friendly,FALSE,20,1236.1495,1775.1640
1956-05-26,Germany,England,1,3,Friendly,FALSE,20,1798.0134,1777.9380
1956-06-24,Argentina,Italy,1,0,Friendly,FALSE,20,1911.9678,1743.9063
1956-07-01,Uruguay,Argentina,1,2,Atlantic Cup,FALSE,30,1790.7517,1915.4895
1956-07-08,Argentina,Brazil,0,0,Atlantic Cup,FALSE,30,1929.4233,1884.1837
1956-08-15,Paraguay,Argentina,0,1,Copa Chevallier Boutell,FALSE,30,1576.9344,1923.4942
1956-08-19,Argentina,Czechoslovakia,1,0,Friendly,FALSE,20,1929.3373,1654.4593
1956-10-06,Northern Ireland,England,1,1,British Home Championship,FALSE,30,1390.3175,1797.9251
1956-10-10,Uruguay,Argentina,1,2,Friendly,FALSE,20,1778.4408,1931.4091
1956-11-14,Argentina,Uruguay,2,2,Friendly,FALSE,20,1939.8963,1769.9537
1956-11-14,England,Wales,3,1,British Home Championship,FALSE,30,1787.2886,1488.5302
1956-11-28,England,Yugoslavia,3,0,Friendly,FALSE,20,1791.4062,1732.1450
1956-12-05,England,Denmark,5,2,FIFA World Cup qualification,FALSE,40,1801.4027,1464.1754
1957-03-13,Argentina,Colombia,8,2,Copa América,TRUE,50,1933.3867,1246.6890
1957-03-17,Argentina,Ecuador,3,0,Copa América,TRUE,50,1935.3880,1181.9865
1957-03-20,Argentina,Uruguay,4,0,Copa América,TRUE,50,1936.5175,1731.5148
1957-03-28,Argentina,Chile,6,2,Copa América,TRUE,50,1958.5521,1623.2329
1957-04-03,Argentina,Brazil,3,0,Copa América,TRUE,50,1970.4324,1879.1602
1957-04-06,England,Scotland,2,1,British Home Championship,FALSE,30,1806.6305,1643.3439
1957-04-06,Peru,Argentina,2,1,Copa América,FALSE,50,1577.9553,2002.9464
1957-04-09,Peru,Argentina,1,4,Friendly,FALSE,20,1621.2828,1959.6189
