match_id,match_date,competition,season,stage,opponent,is_home,home_team,away_team,home_score,away_score,is_starter,minutes_played,shots,shots_on_target,goals,high_stakes_tags
69325,2012-03-24,La Liga,2011/2012,Regular Season,Mallorca,False,Mallorca,Barcelona,0,2,True,94.0,9,2,1,
69323,2012-03-31,La Liga,2011/2012,Regular Season,Athletic Club,True,Barcelona,Athletic Club,2,0,True,92.0,6,4,1,
70219,2012-04-07,La Liga,2011/2012,Regular Season,Real Zaragoza,False,Real Zaragoza,Barcelona,1,4,True,94.2,7,3,2,
69343,2012-04-10,La Liga,2011/2012,Regular Season,Getafe,True,Barcelona,Getafe,4,0,True,91.9,5,2,1,
70221,2012-04-14,La Liga,2011/2012,Regular Season,Levante UD,False,Levante UD,Barcelona,1,2,True,93.1,7,2,2,
69324,2012-04-21,La Liga,2011/2012,Regular Season,Real Madrid,True,Barcelona,Real Madrid,1,2,True,94.2,1,0,0,El_Clasico
70224,2012-04-29,La Liga,2011/2012,Regular Season,Rayo Vallecano,False,Rayo Vallecano,Barcelona,0,7,True,91.8,7,3,2,
69340,2012-05-02,La Liga,2011/2012,Regular Season,Málaga,True,Barcelona,Málaga,4,1,True,93.6,6,3,3,
69320,2012-05-05,La Liga,2011/2012,Regular Season,Espanyol,True,Barcelona,Espanyol,4,0,True,93.0,6,4,4,
69319,2012-05-12,La Liga,2011/2012,Regular Season,Real Betis,False,Real Betis,Barcelona,2,2,True,93.4,3,0,0,
70259,2012-08-19,La Liga,2012/2013,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,5,1,True,92.2,8,4,2,
70262,2012-08-26,La Liga,2012/2013,Regular Season,Osasuna,False,Osasuna,Barcelona,1,2,True,94.3,7,6,2,
70286,2012-09-02,La Liga,2012/2013,Regular Season,Valencia,True,Barcelona,Valencia,1,0,True,93.5,6,1,0,
70292,2012-09-15,La Liga,2012/2013,Regular Season,Getafe,False,Getafe,Barcelona,1,4,False,35.8,2,2,2,
70270,2012-09-22,La Liga,2012/2013,Regular Season,Granada,True,Barcelona,Granada,2,0,True,93.0,6,2,0,
70275,2012-09-29,La Liga,2012/2013,Regular Season,Sevilla,False,Sevilla,Barcelona,2,3,True,95.0,5,2,0,
70300,2012-10-07,La Liga,2012/2013,Regular Season,Real Madrid,True,Barcelona,Real Madrid,2,2,True,93.1,4,2,2,El_Clasico
70304,2012-10-20,La Liga,2012/2013,Regular Season,RC Deportivo La Coruña,False,RC Deportivo La Coruña,Barcelona,4,5,True,92.8,5,4,3,
70276,2012-10-27,La Liga,2012/2013,Regular Season,Rayo Vallecano,False,Rayo Vallecano,Barcelona,0,5,True,92.3,7,3,2,
70308,2012-11-03,La Liga,2012/2013,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,3,1,True,93.1,5,2,0,
266724,2012-11-11,La Liga,2012/2013,Regular Season,Mallorca,False,Mallorca,Barcelona,2,4,True,93.2,4,2,2,
70309,2012-11-17,La Liga,2012/2013,Regular Season,Real Zaragoza,True,Barcelona,Real Zaragoza,3,1,True,92.0,3,2,2,
70280,2012-11-25,La Liga,2012/2013,Regular Season,Levante UD,False,Levante UD,Barcelona,0,4,True,92.0,5,3,2,
70263,2012-12-01,La Liga,2012/2013,Regular Season,Athletic Club,True,Barcelona,Athletic Club,5,1,True,92.0,5,3,2,
70295,2012-12-09,La Liga,2012/2013,Regular Season,Real Betis,False,Real Betis,Barcelona,1,2,True,93.3,4,2,2,
70296,2012-12-16,La Liga,2012/2013,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,4,1,True,91.9,4,2,2,
266015,2012-12-22,La Liga,2012/2013,Regular Season,Real Valladolid,False,Real Valladolid,Barcelona,1,3,True,93.9,7,3,1,
266433,2013-01-06,La Liga,2012/2013,Regular Season,Espanyol,True,Barcelona,Espanyol,4,0,True,92.0,5,2,1,
266827,2013-01-13,La Liga,2012/2013,Regular Season,Málaga,False,Málaga,Barcelona,1,3,True,92.0,3,1,1,
70287,2013-01-19,La Liga,2012/2013,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,3,2,True,92.2,5,2,1,
70260,2013-01-27,La Liga,2012/2013,Regular Season,Osasuna,True,Barcelona,Osasuna,5,1,True,92.2,7,4,4,
70282,2013-02-03,La Liga,2012/2013,Regular Season,Valencia,False,Valencia,Barcelona,1,1,True,93.0,5,1,1,
70297,2013-02-10,La Liga,2012/2013,Regular Season,Getafe,True,Barcelona,Getafe,6,1,True,92.3,7,2,1,
70294,2013-02-16,La Liga,2012/2013,Regular Season,Granada,False,Granada,Barcelona,1,2,False,94.2,7,5,2,
70271,2013-02-23,La Liga,2012/2013,Regular Season,Sevilla,True,Barcelona,Sevilla,2,1,True,93.0,7,2,1,
70272,2013-03-02,La Liga,2012/2013,Regular Season,Real Madrid,False,Real Madrid,Barcelona,2,1,True,93.6,2,2,1,El_Clasico
70305,2013-03-09,La Liga,2012/2013,Regular Season,RC Deportivo La Coruña,True,Barcelona,RC Deportivo La Coruña,2,0,False,31.4,1,1,1,
70307,2013-03-17,La Liga,2012/2013,Regular Season,Rayo Vallecano,True,Barcelona,Rayo Vallecano,3,1,True,93.1,6,4,2,
70256,2013-03-30,La Liga,2012/2013,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,2,2,True,93.0,4,2,1,
267502,2013-04-27,La Liga,2012/2013,Regular Season,Athletic Club,False,Athletic Club,Barcelona,2,2,False,35.2,5,1,1,
70281,2013-05-05,La Liga,2012/2013,Regular Season,Real Betis,True,Barcelona,Real Betis,4,2,False,37.4,4,3,2,
70284,2013-05-12,La Liga,2012/2013,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,2,True,81.7,3,1,0,
70277,2013-08-18,La Liga,2013/2014,Regular Season,Levante UD,True,Barcelona,Levante UD,7,0,True,70.5,7,5,2,
70298,2013-09-01,La Liga,2013/2014,Regular Season,Valencia,False,Valencia,Barcelona,2,3,True,93.0,9,7,3,
70301,2013-09-14,La Liga,2013/2014,Regular Season,Sevilla,True,Barcelona,Sevilla,3,2,True,95.2,6,2,1,
70302,2013-09-21,La Liga,2013/2014,Regular Season,Rayo Vallecano,False,Rayo Vallecano,Barcelona,0,4,True,92.3,3,2,0,
267520,2013-09-24,La Liga,2013/2014,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,4,1,True,80.2,9,5,1,
266420,2013-09-28,La Liga,2013/2014,Regular Season,Almería,False,Almería,Barcelona,0,2,True,28.2,2,1,1,
266462,2013-10-19,La Liga,2013/2014,Regular Season,Osasuna,False,Osasuna,Barcelona,0,0,False,25.6,2,1,0,
70293,2013-10-26,La Liga,2013/2014,Regular Season,Real Madrid,True,Barcelona,Real Madrid,2,1,True,93.1,3,0,0,El_Clasico
267192,2013-10-29,La Liga,2013/2014,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,0,3,True,92.1,10,5,0,
70283,2013-11-01,La Liga,2013/2014,Regular Season,Espanyol,True,Barcelona,Espanyol,1,0,True,93.1,5,1,0,
266883,2013-11-10,La Liga,2013/2014,Regular Season,Real Betis,False,Real Betis,Barcelona,1,4,True,21.0,0,0,0,
265830,2014-01-11,La Liga,2013/2014,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,0,0,False,48.0,3,1,0,
70288,2014-01-19,La Liga,2013/2014,Regular Season,Levante UD,False,Levante UD,Barcelona,1,1,True,93.9,6,1,0,
70291,2014-01-26,La Liga,2013/2014,Regular Season,Málaga,True,Barcelona,Málaga,3,0,True,93.1,4,0,0,
266613,2014-02-01,La Liga,2013/2014,Regular Season,Valencia,True,Barcelona,Valencia,2,3,True,94.0,8,3,1,
267675,2014-02-09,La Liga,2013/2014,Regular Season,Sevilla,False,Sevilla,Barcelona,1,4,True,93.1,2,2,2,
265918,2014-02-15,La Liga,2013/2014,Regular Season,Rayo Vallecano,True,Barcelona,Rayo Vallecano,6,0,True,73.7,6,3,2,
265837,2014-02-22,La Liga,2013/2014,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,3,1,True,93.1,4,1,1,
266066,2014-03-02,La Liga,2013/2014,Regular Season,Almería,True,Barcelona,Almería,4,1,True,92.9,11,2,1,
266603,2014-03-08,La Liga,2013/2014,Regular Season,Real Valladolid,False,Real Valladolid,Barcelona,1,0,True,94.4,5,5,0,
266074,2014-03-16,La Liga,2013/2014,Regular Season,Osasuna,True,Barcelona,Osasuna,7,0,True,92.0,5,4,3,
265857,2014-03-23,La Liga,2013/2014,Regular Season,Real Madrid,False,Real Madrid,Barcelona,3,4,True,93.0,6,3,3,El_Clasico
266274,2014-03-26,La Liga,2013/2014,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,3,0,True,93.0,3,2,1,
70306,2014-03-29,La Liga,2013/2014,Regular Season,Espanyol,False,Espanyol,Barcelona,0,1,True,94.2,7,3,1,
267368,2014-04-05,La Liga,2013/2014,Regular Season,Real Betis,True,Barcelona,Real Betis,3,1,True,93.1,5,3,2,
267138,2014-04-12,La Liga,2013/2014,Regular Season,Granada,False,Granada,Barcelona,1,0,True,94.0,5,1,0,
267567,2014-04-20,La Liga,2013/2014,Regular Season,Athletic Club,True,Barcelona,Athletic Club,2,1,True,93.0,4,2,1,
70289,2014-04-27,La Liga,2013/2014,Regular Season,Villarreal,False,Villarreal,Barcelona,2,3,True,93.0,7,6,1,
266491,2014-05-03,La Liga,2013/2014,Regular Season,Getafe,True,Barcelona,Getafe,2,2,True,93.6,5,2,1,
266201,2014-05-11,La Liga,2013/2014,Regular Season,Elche,False,Elche,Barcelona,0,0,True,93.1,9,4,0,
266256,2014-05-17,La Liga,2013/2014,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,1,1,True,93.0,1,0,0,
266921,2014-08-24,La Liga,2014/2015,Regular Season,Elche,True,Barcelona,Elche,3,0,True,93.0,3,2,2,
266406,2014-08-31,La Liga,2014/2015,Regular Season,Villarreal,False,Villarreal,Barcelona,0,1,True,93.1,8,2,0,
70273,2014-09-13,La Liga,2014/2015,Regular Season,Athletic Club,True,Barcelona,Athletic Club,2,0,True,93.1,2,0,0,
266770,2014-09-21,La Liga,2014/2015,Regular Season,Levante UD,False,Levante UD,Barcelona,0,5,True,92.0,3,1,1,
266838,2014-09-24,La Liga,2014/2015,Regular Season,Málaga,False,Málaga,Barcelona,0,0,True,93.0,2,0,0,
266117,2014-09-27,La Liga,2014/2015,Regular Season,Granada,True,Barcelona,Granada,6,0,True,92.0,3,3,2,
267561,2014-10-04,La Liga,2014/2015,Regular Season,Rayo Vallecano,False,Rayo Vallecano,Barcelona,0,2,True,92.0,7,2,1,
265896,2014-10-18,La Liga,2014/2015,Regular Season,Eibar,True,Barcelona,Eibar,3,0,True,93.4,8,6,1,
267085,2014-10-25,La Liga,2014/2015,Regular Season,Real Madrid,False,Real Madrid,Barcelona,3,1,True,93.4,4,2,0,El_Clasico
267301,2014-11-01,La Liga,2014/2015,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,0,1,True,92.8,6,2,0,
267499,2014-11-08,La Liga,2014/2015,Regular Season,Almería,False,Almería,Barcelona,1,2,True,93.0,6,3,0,
265835,2014-11-22,La Liga,2014/2015,Regular Season,Sevilla,True,Barcelona,Sevilla,5,1,True,92.0,5,5,3,
266560,2014-11-30,La Liga,2014/2015,Regular Season,Valencia,False,Valencia,Barcelona,0,1,True,94.9,2,0,0,
266320,2014-12-07,La Liga,2014/2015,Regular Season,Espanyol,True,Barcelona,Espanyol,5,1,True,92.0,6,3,3,
70264,2014-12-13,La Liga,2014/2015,Regular Season,Getafe,False,Getafe,Barcelona,0,0,True,94.8,7,2,0,
266846,2014-12-20,La Liga,2014/2015,Regular Season,Córdoba CF,True,Barcelona,Córdoba CF,5,0,True,92.0,4,2,2,
266240,2015-01-04,La Liga,2014/2015,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,1,0,False,48.9,2,0,0,
70303,2015-01-11,La Liga,2014/2015,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,3,1,True,93.3,7,3,1,
266230,2015-01-18,La Liga,2014/2015,Regular Season,RC Deportivo La Coruña,False,RC Deportivo La Coruña,Barcelona,0,4,True,92.1,7,4,3,
266794,2015-01-24,La Liga,2014/2015,Regular Season,Elche,False,Elche,Barcelona,0,6,True,93.2,4,3,2,
267597,2015-02-01,La Liga,2014/2015,Regular Season,Villarreal,True,Barcelona,Villarreal,3,2,True,93.0,3,1,1,
266871,2015-02-08,La Liga,2014/2015,Regular Season,Athletic Club,False,Athletic Club,Barcelona,2,5,True,92.0,4,1,1,
266741,2015-02-15,La Liga,2014/2015,Regular Season,Levante UD,True,Barcelona,Levante UD,5,0,True,92.0,9,5,3,
266148,2015-02-21,La Liga,2014/2015,Regular Season,Málaga,True,Barcelona,Málaga,0,1,True,94.1,1,0,0,
267343,2015-02-28,La Liga,2014/2015,Regular Season,Granada,False,Granada,Barcelona,1,3,True,92.2,6,3,1,
266916,2015-03-08,La Liga,2014/2015,Regular Season,Rayo Vallecano,True,Barcelona,Rayo Vallecano,6,1,True,93.0,6,4,3,
266967,2015-03-14,La Liga,2014/2015,Regular Season,Eibar,False,Eibar,Barcelona,0,2,True,93.0,4,2,2,
267183,2015-03-22,La Liga,2014/2015,Regular Season,Real Madrid,True,Barcelona,Real Madrid,2,1,True,92.8,5,1,0,El_Clasico
266929,2015-04-05,La Liga,2014/2015,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,0,1,True,93.7,4,1,0,
267400,2015-04-08,La Liga,2014/2015,Regular Season,Almería,True,Barcelona,Almería,4,0,True,93.1,5,4,1,
266142,2015-04-11,La Liga,2014/2015,Regular Season,Sevilla,False,Sevilla,Barcelona,2,2,True,93.0,6,2,1,
266525,2015-04-18,La Liga,2014/2015,Regular Season,Valencia,True,Barcelona,Valencia,2,0,True,93.8,4,2,1,
266531,2015-04-25,La Liga,2014/2015,Regular Season,Espanyol,False,Espanyol,Barcelona,0,2,True,93.9,4,1,1,
265963,2015-04-28,La Liga,2014/2015,Regular Season,Getafe,True,Barcelona,Getafe,6,0,True,90.8,5,4,2,
265866,2015-05-02,La Liga,2014/2015,Regular Season,Córdoba CF,False,Córdoba CF,Barcelona,0,8,True,91.7,8,3,2,
266045,2015-05-09,La Liga,2014/2015,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,2,0,True,93.1,4,2,0,
266631,2015-05-17,La Liga,2014/2015,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,0,1,True,93.8,7,4,1,
267197,2015-05-23,La Liga,2014/2015,Regular Season,RC Deportivo La Coruña,True,Barcelona,RC Deportivo La Coruña,2,2,True,95.7,5,4,2,
18242,2015-06-06,Champions League,2014/2015,Final,Juventus,False,Juventus,Barcelona,1,3,True,96.9,3,1,0,CL_knockout_R16plus;CL_final
266236,2015-08-23,La Liga,2015/2016,Regular Season,Athletic Club,False,Athletic Club,Barcelona,0,1,True,94.1,4,2,0,
267422,2015-08-29,La Liga,2015/2016,Regular Season,Málaga,True,Barcelona,Málaga,1,0,True,93.0,7,5,0,
266166,2015-09-12,La Liga,2015/2016,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,2,False,32.7,3,1,1,
266490,2015-09-20,La Liga,2015/2016,Regular Season,Levante UD,True,Barcelona,Levante UD,4,1,True,92.2,10,4,2,
266467,2015-09-23,La Liga,2015/2016,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,4,1,True,92.0,7,3,0,
267611,2015-09-26,La Liga,2015/2016,Regular Season,Las Palmas,True,Barcelona,Las Palmas,2,1,True,9.2,0,0,0,
266424,2015-11-21,La Liga,2015/2016,Regular Season,Real Madrid,False,Real Madrid,Barcelona,0,4,False,35.8,2,0,0,El_Clasico
266885,2015-11-28,La Liga,2015/2016,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,4,0,True,93.0,7,3,1,
267274,2015-12-05,La Liga,2015/2016,Regular Season,Valencia,False,Valencia,Barcelona,1,1,True,93.1,7,3,0,
266961,2015-12-12,La Liga,2015/2016,Regular Season,RC Deportivo La Coruña,True,Barcelona,RC Deportivo La Coruña,2,2,True,94.1,8,4,1,
267327,2015-12-30,La Liga,2015/2016,Regular Season,Real Betis,True,Barcelona,Real Betis,4,0,True,90.9,6,2,1,
266670,2016-01-02,La Liga,2015/2016,Regular Season,Espanyol,False,Espanyol,Barcelona,0,0,True,92.1,4,1,0,
266620,2016-01-09,La Liga,2015/2016,Regular Season,Granada,True,Barcelona,Granada,4,0,True,92.0,5,4,3,
266149,2016-01-17,La Liga,2015/2016,Regular Season,Athletic Club,True,Barcelona,Athletic Club,6,0,True,45.0,3,1,1,
265894,2016-01-23,La Liga,2015/2016,Regular Season,Málaga,False,Málaga,Barcelona,1,2,True,94.0,6,2,1,
267576,2016-01-30,La Liga,2015/2016,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,2,1,True,93.0,3,2,1,
266160,2016-02-07,La Liga,2015/2016,Regular Season,Levante UD,False,Levante UD,Barcelona,0,2,True,92.2,2,1,0,
266254,2016-02-14,La Liga,2015/2016,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,6,1,True,92.1,4,2,1,
266815,2016-02-17,La Liga,2015/2016,Regular Season,Sporting Gijón,False,Sporting Gijón,Barcelona,1,3,True,93.0,4,3,2,
267273,2016-02-20,La Liga,2015/2016,Regular Season,Las Palmas,False,Las Palmas,Barcelona,1,2,True,93.3,4,2,0,
265839,2016-02-28,La Liga,2015/2016,Regular Season,Sevilla,True,Barcelona,Sevilla,2,1,True,92.1,4,2,1,
266653,2016-03-03,La Liga,2015/2016,Regular Season,Rayo Vallecano,False,Rayo Vallecano,Barcelona,1,5,True,90.3,5,4,3,
266056,2016-03-06,La Liga,2015/2016,Regular Season,Eibar,False,Eibar,Barcelona,0,4,True,92.1,4,3,2,
266498,2016-03-12,La Liga,2015/2016,Regular Season,Getafe,True,Barcelona,Getafe,6,0,True,92.0,6,2,1,
266106,2016-03-20,La Liga,2015/2016,Regular Season,Villarreal,False,Villarreal,Barcelona,2,2,True,94.9,4,1,0,
267533,2016-04-02,La Liga,2015/2016,Regular Season,Real Madrid,True,Barcelona,Real Madrid,1,2,True,92.0,3,1,0,El_Clasico
266664,2016-04-09,La Liga,2015/2016,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,1,0,True,93.1,7,2,0,
266557,2016-04-17,La Liga,2015/2016,Regular Season,Valencia,True,Barcelona,Valencia,1,2,True,92.0,7,4,1,
266310,2016-04-20,La Liga,2015/2016,Regular Season,RC Deportivo La Coruña,False,RC Deportivo La Coruña,Barcelona,0,8,True,90.1,3,2,1,
265944,2016-04-23,La Liga,2015/2016,Regular Season,Sporting Gijón,True,Barcelona,Sporting Gijón,6,0,True,92.0,7,2,1,
266986,2016-04-30,La Liga,2015/2016,Regular Season,Real Betis,False,Real Betis,Barcelona,0,2,True,93.0,2,0,0,
265958,2016-05-08,La Liga,2015/2016,Regular Season,Espanyol,True,Barcelona,Espanyol,5,0,True,92.6,6,2,1,
267506,2016-05-14,La Liga,2015/2016,Regular Season,Granada,False,Granada,Barcelona,0,3,True,93.2,4,4,0,
267670,2016-08-20,La Liga,2016/2017,Regular Season,Real Betis,True,Barcelona,Real Betis,6,2,True,92.0,12,5,2,
266892,2016-08-28,La Liga,2016/2017,Regular Season,Athletic Club,False,Athletic Club,Barcelona,0,1,True,93.0,2,0,0,
266669,2016-09-10,La Liga,2016/2017,Regular Season,Deportivo Alavés,True,Barcelona,Deportivo Alavés,1,2,False,34.5,3,0,0,
267212,2016-09-17,La Liga,2016/2017,Regular Season,Leganés,False,Leganés,Barcelona,1,5,True,92.0,6,3,2,
267220,2016-09-21,La Liga,2016/2017,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,1,1,True,58.8,5,2,0,
267492,2016-10-15,La Liga,2016/2017,Regular Season,RC Deportivo La Coruña,True,Barcelona,RC Deportivo La Coruña,4,0,False,37.3,4,2,1,
266033,2016-10-22,La Liga,2016/2017,Regular Season,Valencia,False,Valencia,Barcelona,2,3,True,95.4,4,3,2,
267058,2016-10-29,La Liga,2016/2017,Regular Season,Granada,True,Barcelona,Granada,1,0,True,93.0,4,0,0,
266989,2016-11-06,La Liga,2016/2017,Regular Season,Sevilla,False,Sevilla,Barcelona,1,2,True,93.0,6,3,1,
266191,2016-11-27,La Liga,2016/2017,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,1,1,True,94.0,2,1,1,
267076,2016-12-03,La Liga,2016/2017,Regular Season,Real Madrid,True,Barcelona,Real Madrid,1,1,True,93.2,2,1,0,El_Clasico
266357,2016-12-10,La Liga,2016/2017,Regular Season,Osasuna,False,Osasuna,Barcelona,0,3,True,92.9,7,5,2,
266528,2016-12-18,La Liga,2016/2017,Regular Season,Espanyol,True,Barcelona,Espanyol,4,1,True,95.2,7,2,1,
266477,2017-01-08,La Liga,2016/2017,Regular Season,Villarreal,False,Villarreal,Barcelona,1,1,True,94.5,6,2,1,
267395,2017-01-14,La Liga,2016/2017,Regular Season,Las Palmas,True,Barcelona,Las Palmas,5,0,True,91.0,7,3,1,
266731,2017-01-22,La Liga,2016/2017,Regular Season,Eibar,False,Eibar,Barcelona,0,4,True,93.0,4,2,1,
266516,2017-01-29,La Liga,2016/2017,Regular Season,Real Betis,False,Real Betis,Barcelona,1,1,True,93.1,2,0,0,
266874,2017-02-04,La Liga,2016/2017,Regular Season,Athletic Club,True,Barcelona,Athletic Club,3,0,True,62.7,3,1,1,
266273,2017-02-11,La Liga,2016/2017,Regular Season,Deportivo Alavés,False,Deportivo Alavés,Barcelona,0,6,True,93.1,7,2,1,
267596,2017-02-19,La Liga,2016/2017,Regular Season,Leganés,True,Barcelona,Leganés,2,1,True,95.6,6,3,2,
267464,2017-02-26,La Liga,2016/2017,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,2,True,94.0,6,3,1,
265952,2017-03-01,La Liga,2016/2017,Regular Season,Sporting Gijón,True,Barcelona,Sporting Gijón,6,1,True,60.2,4,1,1,
266299,2017-03-04,La Liga,2016/2017,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,5,0,True,93.0,6,3,2,
267660,2017-03-12,La Liga,2016/2017,Regular Season,RC Deportivo La Coruña,False,RC Deportivo La Coruña,Barcelona,2,1,True,93.0,5,1,0,
266440,2017-03-19,La Liga,2016/2017,Regular Season,Valencia,True,Barcelona,Valencia,4,2,True,92.0,8,3,2,
266280,2017-04-05,La Liga,2016/2017,Regular Season,Sevilla,True,Barcelona,Sevilla,3,0,True,92.1,6,3,2,
267590,2017-04-08,La Liga,2016/2017,Regular Season,Málaga,False,Málaga,Barcelona,2,0,True,94.2,6,0,0,
267373,2017-04-15,La Liga,2016/2017,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,3,2,True,93.1,5,3,2,
267569,2017-04-23,La Liga,2016/2017,Regular Season,Real Madrid,False,Real Madrid,Barcelona,2,3,True,91.3,7,4,2,El_Clasico
267101,2017-04-26,La Liga,2016/2017,Regular Season,Osasuna,True,Barcelona,Osasuna,7,1,True,62.7,4,2,2,
267077,2017-04-29,La Liga,2016/2017,Regular Season,Espanyol,False,Espanyol,Barcelona,0,3,True,91.9,3,3,0,
266952,2017-05-06,La Liga,2016/2017,Regular Season,Villarreal,True,Barcelona,Villarreal,4,1,True,93.1,6,4,2,
267039,2017-05-14,La Liga,2016/2017,Regular Season,Las Palmas,False,Las Palmas,Barcelona,1,4,True,92.1,6,1,0,
267432,2017-05-21,La Liga,2016/2017,Regular Season,Eibar,True,Barcelona,Eibar,4,2,True,93.0,6,3,2,
9575,2017-08-20,La Liga,2017/2018,Regular Season,Real Betis,True,Barcelona,Real Betis,2,0,True,93.1,10,1,0,
9581,2017-08-26,La Liga,2017/2018,Regular Season,Deportivo Alavés,False,Deportivo Alavés,Barcelona,0,2,True,93.0,10,7,2,
9592,2017-09-09,La Liga,2017/2018,Regular Season,Espanyol,True,Barcelona,Espanyol,5,0,True,93.1,8,3,3,
9602,2017-09-16,La Liga,2017/2018,Regular Season,Getafe,False,Getafe,Barcelona,1,2,True,93.0,3,1,0,
9609,2017-09-19,La Liga,2017/2018,Regular Season,Eibar,True,Barcelona,Eibar,6,1,True,92.1,8,7,4,
9620,2017-09-23,La Liga,2017/2018,Regular Season,Girona,False,Girona,Barcelona,0,3,True,93.1,3,2,0,
9636,2017-10-01,La Liga,2017/2018,Regular Season,Las Palmas,True,Barcelona,Las Palmas,3,0,True,92.1,10,6,2,
9642,2017-10-14,La Liga,2017/2018,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,1,True,93.8,6,2,0,
9650,2017-10-21,La Liga,2017/2018,Regular Season,Málaga,True,Barcelona,Málaga,2,0,True,93.0,3,1,0,
9661,2017-10-28,La Liga,2017/2018,Regular Season,Athletic Club,False,Athletic Club,Barcelona,0,2,True,93.5,4,2,1,
9673,2017-11-04,La Liga,2017/2018,Regular Season,Sevilla,True,Barcelona,Sevilla,2,1,True,94.1,5,2,0,
9682,2017-11-18,La Liga,2017/2018,Regular Season,Leganés,False,Leganés,Barcelona,0,3,True,92.0,3,1,0,
9695,2017-11-26,La Liga,2017/2018,Regular Season,Valencia,False,Valencia,Barcelona,1,1,True,94.1,4,2,0,
9700,2017-12-02,La Liga,2017/2018,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,2,2,True,96.0,11,3,1,
9717,2017-12-10,La Liga,2017/2018,Regular Season,Villarreal,False,Villarreal,Barcelona,0,2,True,93.0,6,2,1,
9726,2017-12-17,La Liga,2017/2018,Regular Season,RC Deportivo La Coruña,True,Barcelona,RC Deportivo La Coruña,4,0,True,92.2,11,4,0,
9736,2017-12-23,La Liga,2017/2018,Regular Season,Real Madrid,False,Real Madrid,Barcelona,0,3,True,93.2,4,3,1,El_Clasico
9742,2018-01-07,La Liga,2017/2018,Regular Season,Levante UD,True,Barcelona,Levante UD,3,0,True,94.0,5,2,1,
9754,2018-01-14,La Liga,2017/2018,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,2,4,True,93.1,5,2,1,
9765,2018-01-21,La Liga,2017/2018,Regular Season,Real Betis,False,Real Betis,Barcelona,0,5,True,92.0,4,2,2,
9774,2018-01-28,La Liga,2017/2018,Regular Season,Deportivo Alavés,True,Barcelona,Deportivo Alavés,2,1,True,93.1,6,5,1,
9783,2018-02-04,La Liga,2017/2018,Regular Season,Espanyol,False,Espanyol,Barcelona,1,1,False,34.9,0,0,0,
9794,2018-02-11,La Liga,2017/2018,Regular Season,Getafe,True,Barcelona,Getafe,0,0,True,93.7,4,2,0,
9799,2018-02-17,La Liga,2017/2018,Regular Season,Eibar,False,Eibar,Barcelona,0,2,True,93.0,4,2,0,
9811,2018-02-24,La Liga,2017/2018,Regular Season,Girona,True,Barcelona,Girona,6,1,True,93.1,7,5,2,
9827,2018-03-01,La Liga,2017/2018,Regular Season,Las Palmas,False,Las Palmas,Barcelona,1,1,True,96.1,4,2,1,
9837,2018-03-04,La Liga,2017/2018,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,1,0,True,93.0,5,2,1,
9855,2018-03-18,La Liga,2017/2018,Regular Season,Athletic Club,True,Barcelona,Athletic Club,2,0,True,92.0,9,5,1,
9860,2018-03-31,La Liga,2017/2018,Regular Season,Sevilla,False,Sevilla,Barcelona,2,2,False,34.8,4,2,1,
9870,2018-04-07,La Liga,2017/2018,Regular Season,Leganés,True,Barcelona,Leganés,3,1,True,93.0,6,4,3,
9880,2018-04-14,La Liga,2017/2018,Regular Season,Valencia,True,Barcelona,Valencia,2,1,True,93.8,6,2,0,
9889,2018-04-17,La Liga,2017/2018,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,2,2,False,33.4,1,0,0,
