match_id,competition_name,season_name,competition_stage,match_date,kick_off,referee_name,stadium_name,team_id,team_name,opponent_name,player_id,player_name,jersey_number,position_primary,positions_played,is_starter,minutes_played,shots,shots_on_target,goals,assists,key_passes,fouls_committed,fouls_won,yellow_cards,red_cards,xg_total
7531,FIFA World Cup 2018,2018,Group Stage,2018-06-16,13:00:00.000,Szymon Marciniak,Otkritie Bank Arena,779,Argentina,Iceland,28561,Nahuel Ignacio Guzmán Palomeque,1,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3094,Bamidele Alli,20,Left Center Midfield,Left Center Midfield,True,79.3,2,1,0,0,1,0,2,0,0,0.1958
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3205,Kyle Walker,2,Right Center Back,Right Center Back,True,94.7,0,0,0,0,0,1,1,1,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3233,Raheem Sterling,10,Right Center Forward,Right Center Forward,True,67.8,1,0,0,0,1,1,1,0,0,0.4034
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3244,John Stones,5,Center Back,Center Back,True,94.7,3,1,0,0,0,1,1,0,0,0.5887
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3293,Jesse Lingard,7,Right Center Midfield,Right Center Midfield,True,91.9,4,1,0,0,0,0,2,0,0,0.6126
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3308,Kieran Trippier,12,Right Midfield,Right Midfield,True,94.7,1,0,0,0,5,0,1,0,0,0.0375
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3314,Phil Jones,16,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3318,Marcus Rashford,19,Right Center Forward,Right Center Forward,False,26.9,0,0,0,0,0,0,1,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3336,Harry Maguire,6,Left Center Back,Left Center Back,True,94.7,2,1,0,1,2,2,1,0,0,0.089
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3468,Jordan Pickford,1,Goalkeeper,Goalkeeper,True,94.7,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3474,Nick Pope,23,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3504,Ruben Loftus-Cheek,21,Left Center Midfield,Left Center Midfield;Right Center Midfield,False,15.4,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3532,Jordan Brian Henderson,8,Center Defensive Midfield,Center Defensive Midfield;Left Center Midfield,True,94.7,1,1,0,0,0,1,2,0,0,0.0246
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3537,Jack Butland,13,,,False,0,0,0,0,0,0,0,0,0,0,0.0
