"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"corners",760456,"2026-06-22","Argentina","Austria",1,12,5.08298319327731,4.48214285714286,5.87860383618713,3.45708486127536,2.98204160874622,4.10728454529593,5,0.32941260371432,0.48771461984492
"corners",760456,"2026-06-22","Austria","Argentina",3,1,4.40178571428571,4.48214285714286,2.75991293070311,1.74751427527098,1.77359858118101,1.50607500277692,4,0.410705895632565,0.0894952224333358
"corners",760457,"2026-06-22","France","Iraq",4,15,4.37053571428571,4.48214285714286,6.63521103708801,1.64904718193178,1.65979169390426,2.2437029717435,4,0.132938696522136,0.0105838345652572
"corners",760457,"2026-06-22","Iraq","France",2,1,4.06845238095238,4.48214285714286,2.26192673940078,1.95507420799084,2.17508754090953,1.32263994068747,4,0.336153553366156,0.0372328191946493
"corners",760458,"2026-06-23","England","Ghana",9,13,5.24031007751938,4.46511627906977,8.16711389333223,3.13471151246922,3.80028645214326,2.06790106492563,5,0.159508434034438,0.008182315467145
"corners",760458,"2026-06-23","Ghana","England",2,4,4.14728682170543,4.46511627906977,2.48770474361619,1.9955253171967,2.16567294696127,1.35813093286645,4,0.353742888614016,0.0575034915543738
"corners",760459,"2026-06-23","Colombia","DR Congo",5,5,3.93255813953488,4.46511627906977,5.02606313370025,1.87359918126207,1.77113174018072,1.74036987416645,4,0.199590755641145,0.0683228425780776
"corners",760459,"2026-06-23","DR Congo","Colombia",4,1,4.38759689922481,4.46511627906977,2.90349578558545,1.65052403420671,1.65798908408084,1.81788779859611,4,0.130764659149591,0.447348955896119
"corners",760460,"2026-06-23","Panama","Croatia",7,4,3.25839793281654,4.46511627906977,2.70099673281662,3.51490979333599,2.51621084579565,4.27081203755318,3,0.135313437858498,0.243424178526544
"corners",760460,"2026-06-23","Croatia","Panama",2,15,4.71627906976744,4.46511627906977,5.1410320113173,2.30738593828046,2.16567294696127,2.55967151242663,5,0.25846847949365,0.340933157558827
"corners",760461,"2026-06-23","Portugal","Uzbekistan",3,10,5.15503875968992,4.46511627906977,5.70110123065353,2.02687432003543,1.76798997929517,2.27088263626047,5,0.343720420869421,0.452857981993667
"corners",760461,"2026-06-23","Uzbekistan","Portugal",2,1,4.22093023255814,4.46511627906977,3.01097723400967,2.0339663370954,2.16567294696127,1.49959503750758,4,0.370224267868791,0.126186544170883
"corners",760462,"2026-06-24","Bosnia and Herzegovina","Qatar",5,2,4.18587662337662,4.46022727272727,4.66885901317126,1.8147876163712,1.77172040178804,1.7517771601145,4,0.15842294433205,0.0989808605132616
"corners",760462,"2026-06-24","Qatar","Bosnia and Herzegovina",5,5,3.53011363636364,4.46022727272727,3.47317984026428,2.0109550689882,1.77172040178804,2.03531880895567,4,0.281057727507219,0.294231388498176
"corners",760463,"2026-06-24","Switzerland","Canada",2,10,5.68674242424242,4.46022727272727,5.31815466547531,2.90361445425848,2.1629750077987,2.66904909445669,6,0.252796880964927,0.193321186893359
"corners",760463,"2026-06-24","Canada","Switzerland",7,5,6.23011363636364,4.46022727272727,5.27518245692,1.94951298769051,2.51899057458289,2.15925094371078,6,0.167658329938476,0.322389443701378
"corners",760464,"2026-06-24","Morocco","Haiti",9,12,3.19418449197861,4.46022727272727,5.07038336418971,5.54402568051377,3.80525724811043,3.26146298342345,3,0.145251520743747,0.0141248067051325
"corners",760464,"2026-06-24","Haiti","Morocco",1,2,4.32873376623377,4.46022727272727,2.85652899976892,2.86345869972663,2.96502754998302,1.80692174843471,4,0.394371304950115,0.102824266921786
"corners",760465,"2026-06-24","Scotland","Brazil",7,2,3.90016233766234,4.46022727272727,2.78124249604653,2.89819645755126,2.51899057458289,4.14611947496533,4,0.205403177672602,0.484566047060527
"corners",760465,"2026-06-24","Brazil","Scotland",7,12,6.42947860962567,4.46022727272727,6.12333030321541,1.92838583600839,2.51899057458289,1.96374885430369,6,0.143925502414936,0.181543266478877
