match_id,date,actual,lambda_hier,lambda_baseline,threshold,nll_hier,nll_baseline,nll_global,brier_hier,brier_baseline
760459,2026-06-23,7.0,3.42187970363003,3.52325581395349,4,3.3357109174665673,3.232718610227872,3.3391387146319884,0.306450845175347,0.28262284196851933
760460,2026-06-23,3.0,3.14712785920885,2.98974483204134,3,1.4994165899083707,1.4959401713499254,1.5334705637419508,0.1529180521964993,0.18104309316692022
760461,2026-06-23,4.0,3.39014510656828,3.31618217054264,3,1.6847080378213892,1.6989793104969584,1.6686094569248802,0.11672112111307777,0.12686916623043912
760462,2026-06-24,4.0,3.3068366893999004,2.95401785714286,3,1.700922321859462,1.799406770838905,1.6670019563664722,0.1282036058031539,0.18798341044050873
760463,2026-06-24,4.0,3.3310032806946,3.31354166666667,3,1.6959629346070804,1.6995250678655616,1.6655006394581964,0.12477719915116812,0.1272449956468595
760464,2026-06-24,5.0,3.7955803811007303,3.96428571428571,4,1.9138854626283224,1.865149001382111,2.014836556039467,0.22504536465133143,0.19402128018662257
760465,2026-06-24,1.0,3.4140193687487397,3.42647058823529,3,2.186129071062549,2.194939839845697,2.283785407059363,0.43951146306644573,0.4426751779844391
760466,2026-06-24,3.0,3.55900889919081,3.48883928571429,3,1.5423220474188368,1.5318914609228673,1.5334705637419508,0.09614392044939467,0.10427500839468405
760467,2026-06-24,1.0,3.82101771060606,3.98883928571429,4,2.4805009070810993,2.605339002969846,2.2402381608636133,0.2817545499760029,0.3184868707273123
760468,2026-06-25,1.0,3.4691962025032197,3.7221259509721003,4,2.2252732773074957,2.407830953729719,2.2061656050483647,0.2085803091671998,0.2605644631363087
760469,2026-06-25,0.0,3.02999765977117,2.6976059654631097,3,3.02999765977117,2.6976059654631097,3.3962264150943398,0.3404686769767204,0.2558223856116169
760470,2026-06-25,7.0,3.3290576323540604,3.37141429998573,3,3.4353940988335863,3.389249351665663,3.4306850641171955,0.12505012949062047,0.11922273013104281
760471,2026-06-25,5.0,3.39419332185863,3.32165750915751,3,2.0713544392530974,2.106829711484834,2.0686145846714683,0.11618644010934887,0.1260928689079634
760472,2026-06-25,3.0,3.56661841662124,3.70120104254719,4,1.5435241118749157,1.5669883925626826,1.5238998539215864,0.2281704153091545,0.25613458751381973
760473,2026-06-25,3.0,3.23872517093882,2.9301412872841404,3,1.5049452803169197,1.4967488281647738,1.5229672286194127,0.13829509884577287,0.19274039848980717
760474,2026-06-26,1.0,3.72046646044695,3.6238601823708203,4,2.4066174074296227,2.3363203759578584,2.1859690833001597,0.26021240965090103,0.2399464268329961
760475,2026-06-26,3.0,2.8865564817887996,2.52279635258359,3,1.4981231623267122,1.5384519717358258,1.5173386827039392,0.20167296865090248,0.28942136822368875
760476,2026-06-26,3.0,3.2594341820548802,3.11252045826514,3,1.506532801699437,1.497981423375748,1.5166567303574094,0.13515790329217586,0.15876955657166644
760477,2026-06-26,2.0,3.10488568265664,2.97371714643304,3,1.5320790681608911,1.487238857560464,1.6295306883346692,0.3598722082520107,0.325921949858581
760478,2026-06-26,2.0,3.29775722751639,3.0867430441898502,3,1.6044191892857755,1.5256572167061817,1.6206880415387448,0.4097573543749925,0.35516890656402117
760479,2026-06-26,7.0,3.31516412365641,3.43262411347518,3,3.450775562045586,3.3245103601713453,3.4482249995127834,0.12701395489112016,0.11121494581297846
760480,2026-06-27,3.0,3.25885853159924,3.1612911143839,3,1.506487029678926,1.5001090096506426,1.5175734962545753,0.13524428611654193,0.1505757398748091
760481,2026-06-27,5.0,3.70276012687204,4.24423031865042,4,1.9448592607495478,1.8039196188412694,2.083300212408497,0.2436185517229954,0.149974509325397
760482,2026-06-27,4.0,3.17337083043042,2.92047128129602,3,1.732247155268527,1.8115451077995703,1.684027984972881,0.14860178957356807,0.19469432272122977
760483,2026-06-27,4.0,3.8307277777626703,3.8058828342333495,4,1.6365623863324035,1.6377447289384648,1.6824268667209115,0.2182934045864769,0.22305031720803642
760484,2026-06-27,4.0,3.146474968695,2.9204712812960203,3,1.7393977243710639,1.81154510779957,1.6808998702694846,0.1530267565859694,0.19469432272122977
760485,2026-06-27,8.0,3.18184889067573,3.0601465002713,3,4.526752273423392,4.717047077225123,4.187090354390908,0.14722937621540433,0.16797759245813432
760486,2026-06-28,1.0,3.64879909329961,3.85426136363636,4,2.3544009953770493,2.505081979743195,2.237041302470443,0.24513312698298254,0.28896227000861097
760487,2026-06-29,1.0,3.4221530811426497,3.54883568269762,4,2.1918831722656478,2.282216109711314,2.212125891848701,0.19934401597592447,0.22455057378356083
760488,2026-06-29,3.0,3.48102398711323,3.52212229451035,4,1.530803957319121,1.536690566235969,1.5224298851457991,0.21092625955813898,0.21914885372456105
760489,2026-06-29,5.0,3.4178857095666,3.48671819474058,3,2.0602667207252052,2.0294051951938785,2.0634833703100535,0.11309936106618702,0.10452986114284976
760490,2026-06-30,4.0,3.0062052934531502,2.44607843137254,2,1.7815447895581284,2.0461878540912903,1.6774095675229095,0.039292499841090255,0.08912788176402636
760491,2026-06-30,1.0,3.50993306233004,3.65692216280452,4,2.2543360955953533,2.360300308303355,2.204528528614693,0.21669882828389292,0.24682953847969638
760492,2026-06-30,4.0,3.24194762058283,3.16766077060195,3,1.7153043842534057,1.733741048022094,1.6815696815372227,0.13780292040289246,0.14953215408177267
760493,2026-07-01,4.0,3.4576001500507596,3.5666935050993,4,1.673354979727275,1.6581914251847003,1.6802438046360368,0.2979074929567178,0.27280991858575004
760494,2026-07-01,3.0,3.3219088365428098,3.05686392914654,3,1.5120496003505495,1.496454806333381,1.523216897173005,0.12605733320312923,0.16856908343880936
760495,2026-07-01,4.0,3.3549686081098598,3.3227657004830897,3,1.6912527839310378,1.6976296170093894,1.679878923209873,0.12145702187438909,0.1259362437592202
760496,2026-07-02,5.0,3.34128408683089,3.38006111535523,3,2.0969998784184467,2.0780839041497563,2.0569843842111037,0.12334348520822648,0.1180622222164119
760497,2026-07-02,7.0,3.50623478385249,3.7410714285714297,4,3.24959689101024,3.0306284492475397,3.312267415467371,0.2865331286580965,0.23582149244957276
760498,2026-07-02,2.0,3.10436841640594,2.7410714285714297,3,1.531895024705486,1.4175208565471684,1.6824069314975265,0.3597381034558023,0.2666507770313444
760499,2026-07-03,3.0,2.8595340924271797,2.101010101010099,2,1.499317441208433,1.6655148815379728,1.5292793702822998,0.04890012944546147,0.14391039829810962
760500,2026-07-03,5.0,3.96269761022734,4.05263157894737,4,1.865564312765156,1.8432911082931973,2.0392451154268665,0.19429717782030062,0.17914554337327918
760501,2026-07-03,2.0,3.88812552116387,4.11868686868687,4,1.865418361069747,1.9807652665137478,1.6800837260689279,0.29634267261333036,0.3473533342039493
760502,2026-07-04,5.0,3.58506461081517,3.6374269005848,4,1.9886738714383903,1.9685359621842426,2.0388770705923305,0.2687316622710697,0.2573423528982978
760503,2026-07-04,0.0,3.15690262096696,2.93075684380032,3,3.15690262096696,2.93075684380032,3.4827586206896552,0.3733566921120857,0.31485450363264095
760504,2026-07-05,2.0,3.22352077508021,3.11577874349483,3,1.575719614378703,1.5359676862411575,1.6635370166794377,0.39060428828904153,0.36269635267405187
760505,2026-07-05,1.0,3.43496303430412,3.54353019877676,4,2.2009568701712294,2.2784067372430075,2.19529088525956,0.20184386078922437,0.2234742694189153
760506,2026-07-06,3.0,3.52155148976417,3.8612596553773,4,1.5366059890735002,1.6000387271128451,1.5204331743617079,0.21903391341780776,0.2904844419771851
760507,2026-07-06,1.0,3.24524764748206,3.24990798675009,3,2.068055983602515,2.0712813025784325,2.1731226252235,0.3962189767054324,0.39742242811637923
760508,2026-07-07,9.0,3.45016968827266,3.69365292894705,4,5.106186434791483,4.735937110887562,5.238339213601408,0.2996714862466502,0.24549924065803755
760509,2026-07-07,3.0,3.69521768633685,3.76576576576576,4,1.565858756295607,1.5796715413565532,1.5240921672150094,0.2548716443229101,0.2698659374643146
760510,2026-07-09,0.0,3.29738952576756,3.30282738095238,3,3.29738952576756,3.30282738095238,3.425531914893617,0.4096627295663963,0.4110618294347968
760511,2026-07-10,4.0,3.20592902249235,3.2670370370370296,3,1.7239751929134894,1.709556990319597,1.6848288987830005,0.14338923865365757,0.13402139352276124
760512,2026-07-11,6.0,2.98356826073891,2.73990345937248,3,3.004099549940831,3.271618555541045,2.6397894059502067,0.1822278500612104,0.23415985433532815
760513,2026-07-11,7.0,3.73361154418489,4.01243152128108,4,3.0371408519088012,2.8118109286047392,3.3348738405448106,0.23732523885339873,0.18579996055737302
