"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"cards",760446,"2026-06-20","Curaçao","Ecuador",5,1,1.35677083333333,1.628125,1.76125625204568,4.61872513028718,3.97847151298407,3.71861132481779,1,0.0663015723313422,0.0295251598135693
"cards",760447,"2026-06-20","Netherlands","Sweden",0,6,2.10369318181818,1.628125,1.21935538491704,2.10369318181818,1.628125,1.21935538491704,2,0.38605579910085,0.118581631853889
"cards",760447,"2026-06-20","Sweden","Netherlands",3,6,1.46732954545455,1.628125,1.42851732197142,2.10875667579781,1.95759733134927,2.15036558539509,1,0.0531488351393675,0.0574388345714171
"cards",760448,"2026-06-20","Germany","Ivory Coast",0,7,1.26171875,1.628125,0.997540743443902,1.26171875,1.628125,0.997540743443902,1,0.513849671932416,0.398432042352219
"cards",760448,"2026-06-20","Ivory Coast","Germany",0,1,1.85677083333333,1.628125,1.52287363670937,1.85677083333333,1.628125,1.52287363670937,2,0.306739377558904,0.202320842999141
"cards",760449,"2026-06-21","Tunisia","Japan",0,7,1.51073619631902,1.62576687116564,1.66709791206464,1.51073619631902,1.62576687116564,1.66709791206464,2,0.198703315580919,0.246479945737717
"cards",760449,"2026-06-21","Japan","Tunisia",0,9,1.29491673970202,1.62576687116564,0.794054296462037,1.29491673970202,1.62576687116564,0.794054296462037,1,0.527191193310006,0.300294685283511
"cards",760450,"2026-06-21","Uruguay","Cape Verde",2,9,1.36634531113059,1.62576687116564,0.893640354162467,1.43521345329913,1.34695480136667,1.81169128103679,1,0.0650440450597336,0.16741480092383
"cards",760450,"2026-06-21","Cape Verde","Uruguay",2,1,1.52147239263804,1.62576687116564,1.65583740220193,1.37526248248154,1.34695480136667,1.34037085462933,2,0.303231494206032,0.257134808987647
"cards",760451,"2026-06-21","Belgium","Iran",2,11,1.63305214723926,1.62576687116564,1.2289974340755,1.34529783404587,1.34695480136667,1.50974712910179,2,0.264525685348566,0.425329523252954
"cards",760451,"2026-06-21","Iran","Belgium",1,7,1.84406952965235,1.62576687116564,1.39743451828292,1.23209469934358,1.13978724598618,1.06279644966066,2,0.30266130282438,0.165878029918435
"cards",760452,"2026-06-21","New Zealand","Egypt",2,1,1.35480572597137,1.62576687116564,1.32216659035691,1.4406367697603,1.34695480136667,1.45677027616461,1,0.0665626644851701,0.0710527172686355
"cards",760452,"2026-06-21","Egypt","New Zealand",1,4,1.56987048398091,1.62576687116564,1.13391421717369,1.11887736230321,1.13978724598618,1.00823866096076,2,0.21648694534593,0.0981992756303758
"cards",760453,"2026-06-21","Spain","Saudi Arabia",0,9,0.937773882559159,1.62576687116564,0.643846725647099,0.937773882559159,1.62576687116564,0.643846725647099,1,0.370274212522517,0.225370499352723
"cards",760453,"2026-06-21","Saudi Arabia","Spain",2,7,2.01073619631902,1.62576687116564,2.25092363042246,1.30688153320487,1.34695480136667,1.32138954219591,2,0.162495799311308,0.117188801006106
